page	line	entry_id	zone	from_token	to_token	tier	reason	applied	line_excerpt
66	26	305	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	303); dus sron ni ~ / sku la ni 'phrul yañ
66	62	313	headword_line	Ilhur	lhur	A	confusable_initial_I_to_l_strong_context	1	མང་པོས་བཀུར་བ་ maṅ pos bkur ba auch man Ilhur
66	73	313	german_prose_with_translit	rmams	rnams	A	explicit_user_allowlist	1	"Mahäsammata"" (Glr 1,12); mi rmams de dag"
67	28	314	german_prose_with_translit	rmams	rnams	A	explicit_user_allowlist	1	206,9); ~ rmams kyi 'dod pa ni / phal chen
67	32	314	german_prose_with_translit	griis	gñis	A	explicit_user_allowlist	1	"ru kulle pa ste / mani bkur ba'i griis ""die bei-"
67	40	314	german_prose_with_translit	broyad	brgyad	A	explicit_user_allowlist	1	"broyad kyi nari tshan Zig ""eine der 18 Schulen"
67	47	315	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	"myi ~ Zig gi re ba yañ bskan bar bya ""ich"
67	49	315	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	(Liy2 93); stsan yañ khal grans ~ Zig 'gribs par
67	55	315	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	Iha mthothorisnan btsan no / (Gl. la ///)? gza'
67	56	315	german_prose_with_translit	IHa-mtho	lHa-mtho	A	confusable_hyphenated_I_to_l_translit	1	"—) ""IHa-mtho tho-ri snan-btsan (Gl. [er"
67	62	315	german_prose_with_translit	gañ	gaṅ	A	explicit_user_allowlist	1	"Lex. gañ man po dzin pa ""der vieles ergreift"""
67	68	315	latin_other	mañ	maṅ	A	confusable_to_headword	1	SCHUH 2012: 1518 s. v. mañ po 'dzin.
68	33	319	german_prose_with_translit	Mañ	Maṅ	A	confusable_to_headword	1	"ge dan sgra bslabs nas ""nachdem sie in Mañ-"
68	60	320	german_prose_with_translit	Mañ	Maṅ	A	confusable_to_headword	1	"bcas te ""sie kamen in sKya-rña-rtsa in Mañ-"
69	7	322	german_prose_with_translit	mañ	maṅ	A	confusable_to_headword	1	scher (649-676), auch ~ mañ btsan,
69	31	322	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	Iha sa ne'u thari du / dbon sras — man bisan
69	63	323	latin_other	rmams	rnams	A	explicit_user_allowlist	1	826,6); 'bron pa rmams nas ... bsriad bsun
70	20	323	german_prose_with_translit	Miml	Mimi	A	citation_roman_l_to_I	1	= bden pa (Miml! 591, Mim2 530); — pa yin
70	28	324	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	"mad ku ta yañ gźag par bya'o ""nicht nur Läu-"
70	52	326	german_prose_with_translit	$Sästras	Śästras	A	confusable_dollar_to_sacute_shape_safe	1	"tras, Upadesas, $Sästras usw."" (Nigu 41,3);"
70	63	326	german_prose_with_translit	$ästras	śästras	A	confusable_dollar_to_sacute_shape_safe	1	le Leseermächtigungen von $ästras [zusam-
71	15	327	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"Zul las $es (metr.) ""sie sind aus den münd-"
71	43	327	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"pi gdams rag Ita bu ""wie: nicht allgemei-"
71	51	327	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"cin / Ita baston pa'i gZun ... — sogs dan ""in der"
71	56	327	latin_other	Iho	lho	A	explicit_case_sensitive_allowlist	1	Iho brag sogs gtsah gnas hrags bsdus — gnas
71	59	327	german_prose_with_translit	IHo-brag	lHo-brag	A	confusable_hyphenated_I_to_l_translit	1	Pilgerorten in gTsah wie nach IHo-brag
72	2	327	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. de — Ita bu mtshams 'byed byed kyi tshig
72	17	327	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	~ nas da Ita yan chad du sñan nas sñan du
72	18	327	german_prose_with_translit	broyud	brgyud	A	explicit_user_allowlist	1	"broyud pa źig gda' bas ""dies ist von Samanta-"
72	50	327	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. de ~ Ita bu mtshams 'byed byed kyi
73	22	330	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	gźan yani 60 chun pa Ses rab grags pa dañ ...sgro
73	24	330	latin_other	lañs	laṅs	A	explicit_user_allowlist	1	"mdo snad du bstan pa'i me ro lañs nas ""fer-"
73	30	331	latin_other	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"stobs Idan — rkan gsum 'di ""dieser standfe-"
73	54	334	german_prose_with_translit	Iha'i	lha'i	A	confusable_initial_I_to_l_marked_context	1	"bcom ldan ""das la Iha'i me tog — dag gis"
73	58	334	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	nub tsam du me tog ~i char chen po yañ phab
73	62	334	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	Iha mams kyis Iha'i me tog ... ku mu da dari /
73	62	334	latin_other	Iha'i	lha'i	A	confusable_initial_I_to_l_marked_context	1	Iha mams kyis Iha'i me tog ... ku mu da dari /
73	63	334	german_prose_with_translit	rmams	rnams	A	explicit_user_allowlist	1	"padma dkar po dan / — rmams gtor to ""die"
73	76	334	german_prose_with_translit	$iri	śiri	A	confusable_dollar_to_sacute_shape_safe	1	"$iri la'an ""auch der auf diesem Berg wachsen-"
73	81	334	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"me tog man da ra Ita bu ""wie: die"
73	83	334	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	Iha lcam mandä ra ba dan / bal 'bans ka la
74	3	335	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"gtsari du man dha ra ba'i Iha khani bZens ""in"
74	4	335	german_prose_with_translit	gTsañ	gTsaṅ	A	explicit_user_allowlist	1	"gTsañ erbaute er den Mandärava-Tempel"""
74	70	348	german_prose	cine	eine	A	german_dotless_i_safe_map	1	ac man lun cine Beere.
74	72	348	latin_other	Iho	lho	A	explicit_case_sensitive_allowlist	1	Iho phyogs $?10// po — 'phren ba rgyus (metr.)
75	16	349	latin_other	mañ	maṅ	A	confusable_nya_coda_safe	1	pa'i rin po che mañ po 'di Ita ste ... bai dūūrya
75	16	349	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	pa'i rin po che mañ po 'di Ita ste ... bai dūūrya
75	42	352	german_prose_with_translit	IHa-chen	lHa-chen	A	confusable_initial_I_to_l_marked_context	1	Vater IHa-chen 'od-Idan-dkar, die Mutter
75	43	352	german_prose_with_translit	Iha-mdzes	lha-mdzes	A	confusable_hyphenated_I_to_l_translit	1	Mandä Iha-mdzes und ihr Sohn bDe-mchog
76	23	352	latin_other	chañ	chaṅ	A	confusable_nya_coda_safe	1	sgom 2/7? — girnampargyurba las chañ lto bar
76	69	354	latin_other	dan bral ba'i	daṅ bral ba'i	A	tibetan_translit_phrase_allowlist	1	"dan sbran rtsi dan bral ba'i 'khrul 'khor ""dis"
77	3	354	german_prose	broyad	brgyad	A	explicit_user_allowlist	1	"ston geig broyad ""1008 Unzen aromatisier-"
77	14	354	german_prose_with_translit	dan 'dra	daṅ 'dra	A	tibetan_translit_phrase_allowlist	1	"dod pa dan 'dra la ""es ist wie wenn man kla-"
77	17	354	german_prose_with_translit	chañ	chaṅ	A	confusable_nya_coda_safe	1	"Milch [wird] Butter"" (ScpBy 126); de la chañ"
77	85	354	german_prose_with_translit	miñ	miṅ	A	confusable_nya_coda_safe	1	Abt. 'tsbo chas kyi sman gyi miñ)
78	7	355	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	sin thog la /////? ba'i Ita staris byas pas — Ihn
78	12	355	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"(r. bon ba'i) rbab Ita bu ""wie ein Erdrutsch,"
78	44	355	german_prose_with_translit	g$en-rab	gśen-rab	A	confusable_dollar_to_sacute_shape_safe	1	und unten auf den Körper des g$en-rab nie-
78	49	355	latin_other	Ihugs	lhugs	A	confusable_initial_I_to_l_marked_context	1	pa = — Ihugs Ihugs pa'am 'phyaris pa Ita bu
78	49	355	latin_other	Ihugs	lhugs	A	confusable_initial_I_to_l_marked_context	1	pa = — Ihugs Ihugs pa'am 'phyaris pa Ita bu
78	49	355	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	pa = — Ihugs Ihugs pa'am 'phyaris pa Ita bu
78	69	355	german_prose_with_translit	$rävasti	śrävasti	A	confusable_dollar_to_sacute_shape_safe	1	"nas ""in der Stadt $rävasti im Lande Kosa-"
79	19	356	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	~ ñi tsheam yañ mar snan dan bskol ba
79	73	357	german_prose_with_translit	dan lhan cig	daṅ lhan cig	A	tibetan_translit_phrase_allowlist	1	"— dan lhan cig ... sbar te ""man zünde sie zu-"
79	81	357	german_prose_with_translit	miiam	mñam	A	explicit_user_allowlist	1	"miiam med pa' rkus 'dra'i — gal ba ""But-"
80	41	359	latin_other	Ihun	lhun	A	confusable_initial_I_to_l_lexicon	1	Ihun bzed /7/¿/ / 'o gon — mar gyi gdar (metr.)
81	34	363	headword_line	Itaṅ	ltaṅ	A	confusable_initial_I_to_l_strong_context	1	མཆ་ལྲང་ mar Itaṅ in Leder eingewickelte Ein-
81	59	366	german_prose_with_translit	IHo-brag	lHo-brag	A	confusable_hyphenated_I_to_l_translit	1	ter des IHo-brag Mar-pa Chos-kyi blo-gros
81	61	366	latin_other	Ina'imtha'	lna'imtha'	A	confusable_initial_I_to_l_marked_context	1	— wisras Ina'imtha' ltag tn bya lo la 'khruns
81	66	367	latin_other	Ihag	lhag	A	confusable_initial_I_to_l_marked_context	1	— sogs ji yodbyin pas Ihag ma med par zos son
82	27	370	german_prose_with_translit	IHo-brag	lHo-brag	A	confusable_hyphenated_I_to_l_translit	1	IHo-brag Mar-pa Chos-kyi blo-gros (1012-
82	33	370	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"ye $es la gtad ""[A-mes] übergab [das Klo-"
82	37	370	german_prose_with_translit	IHo-brag	lHo-brag	A	confusable_hyphenated_I_to_l_translit	1	pa Chos-kyi blo-gros aus IHo-brag aber rei-
82	48	371	german_prose_with_translit	$e	śe	A	confusable_dollar_to_sacute_shape_safe	1	"""Mar-pa Khri-'jam, der Sohn von Mar $e-"
83	27	374	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Ita bur / ""dus byas (metr.) ""wie Dunkelheit,"
83	40	374	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	gum Ita bur Zes bya ba ni — Si ba Ita bur Zes
83	40	374	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	gum Ita bur Zes bya ba ni — Si ba Ita bur Zes
84	21	376	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"nas — dpal ye $es byon ""dann kam Dipam-"
84	58	379	german_prose	cine	eine	A	german_dotless_i_safe_map	1	"{ "" * mar Zags geig cine in Leder-"
85	10	380	german_prose_with_translit	IHa-sa	lHa-sa	A	confusable_hyphenated_I_to_l_translit	1	des in] IHa-sa gelangt, war die Gestalt des
85	15	381	latin_other	$e	śe	A	confusable_dollar_to_sacute_shape_safe	1	— gi mar $e lugs {su} rtse'i sras / mar pa
85	18	381	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"~ blo Idan las gsari siiags gsan ""bei Mar-"
85	41	381	german_prose_with_translit	chañ	chaṅ	A	confusable_nya_coda_safe	1	"chañ 'gags sbari ma tsam Zig ~ ltun (metr.) ""es"
86	34	382	german_prose_with_translit	$ayya	śayya	A	confusable_dollar_to_sacute_shape_safe	1	Lex. $ayya (Mvy 6928).
86	40	382	german_prose_with_translit	I'rde	l'rde	A	confusable_initial_I_to_l_marked_context	1	I'rde war und Steine blieben an der Stelle,
86	74	384	german_prose_with_translit	IHa-lun	lHa-lun	A	confusable_initial_I_to_l_marked_context	1	"grüis ... nags Sod la bros nas ""IHa-lun Rab-"
86	77	384	german_prose_with_translit	Nags-$od	Nags-śod	A	confusable_dollar_to_sacute_shape_safe	1	"Nags-$od"" (Nel 15b4); —""iphur byon nas /"
86	82	384	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	~ mda' dañ phu ... klu ni mal gro gzi can
87	79	386	latin_other	$es	śes	A	explicit_user_allowlist	1	"chog $es pa = Sayanāsanasantustab ""zufrieden"
88	28	390	german_prose_with_translit	$Sol-po	Śol-po	A	confusable_dollar_to_sacute_shape_safe	1	"$Sol-po [und] Mal-nag-mo [usw.]"" (Debm"
88	54	392	german_prose_with_translit	$a	śa	A	confusable_dollar_to_sacute_shape_safe	1	45,17); $a Jam — nangi/ $77/77 thub gdun senis
89	23	395	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"~ gebs pa ... mtshan Idan Zigbyun bas ""weil"
89	36	396	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"19); spyod pa ni — 'dzegs Sig / Ita ba ni yas dan 'grogs pas ""die Rsis erteilten ihnen die"
90	21	397	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	Lex. dga' (r. dgag) gźři thog ma sbyar ?727////
90	38	398	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"verwirren"" (Liy2 49); khyod Iha la myi bkur"
90	41	398	german_prose_with_translit	gañ	gaṅ	A	explicit_user_allowlist	1	"nicht innchaltet"" (Prav 9,22); gañ Zig lus srog"
90	69	398	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"eintreten"" (Bu 813,6); bla ma da Ita 'dim -"
91	22	398	german_prose_with_translit	siñ	siṅ	A	confusable_nya_coda_safe	1	"schen nicht"" (Bca 8.156c); yid kyi siñ rta cis"
91	30	398	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"dan srogla — Ita bar ""ohne auf Leib und Le-"
91	37	398	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"ala phyi mug — Ita (metr.) ""sie schaut nicht"
92	13	398	german_prose_with_translit	Ihan	lhan	A	explicit_case_sensitive_allowlist	1	"Ihan cig tu — bza' ""die Käkamäci-Pflanze"
92	32	398	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"'dab ma Ita bu dag — bean ""Karavira-Blätter"
92	45	398	latin_other	dga'	dga’	A	explicit_user_allowlist	1	160,38); pha ma mi dga' ba'i wien — bya
92	47	398	latin_other	$es	śes	A	explicit_user_allowlist	1	"tern"" (BhuKkh 156,22); — bslab pa yi $es"
93	3	398	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"dga' ste (metr.) ""dein Sohn freut sich nicht"
93	22	398	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"(Glr 93,8); siäiri — dga' bas ""sie warnicht er-"
93	26	398	german_prose_with_translit	griis	gñis	A	explicit_user_allowlist	1	"brochen"" (Tär 35,16); pha ma griis kas phan"
93	52	398	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	cari yañ ~ kha ba dañ / ha can yañ ~ skyur ba
93	52	398	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	cari yañ ~ kha ba dañ / ha can yañ ~ skyur ba
93	52	398	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	cari yañ ~ kha ba dañ / ha can yañ ~ skyur ba
93	83	398	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	(Bu-Sz 37,8); las dge ~ dges mtho ris dañ
94	33	398	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"bslab la — dga' — gnas Sin (metr.) ""man halte"
94	38	398	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"min pa glan Ses kyan — $es ""etwas ande-"
95	11	398	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	myi yons kyis mtshan yañ / 'phrul gyi lha
95	45	398	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"dag dan Iha min bcas pa dari (metr.) ""Göt-"
95	58	398	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	Iha dan — dan nan son gsum dag /// / ji Itar
95	83	399	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	dwags byol son dan / Iha dar Iha min — mams
95	83	399	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	dwags byol son dan / Iha dar Iha min — mams
95	93	399	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	yari Iha rnams kyis / smon par bya ba mid
96	5	399	latin_other	bsnal	bsṅal	A	explicit_user_allowlist	1	— yi gru la brten nas su / sdug bsnal chu bo
96	12	399	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Ita — kun rrian can tsbur byed du on ""nun be-"
96	14	399	german_prose_with_translit	rañ	raṅ	A	confusable_nya_coda_safe	1	"'phya la rañ sdug pa ""die Menschen schmä-"
96	33	399	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	(Debn 229,2); pha ma ~ la ~ la Zes yañ yati
96	52	399	german_prose_with_translit	kite$vara	kiteśvara	A	confusable_dollar_to_sacute_shape_safe	1	kite$vara] verbreitet, der zu einem Affen ge-
96	77	399	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"uns auslachen"" (gZi 2: 141,5); 'od gsal Iha"
96	78	399	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	la(s) grol ba dan / Iha la(s) — ru chad pa
96	88	399	latin_other	biin	bźin	A	explicit_user_allowlist	1	dari grib ma biin / 'bral med 'grogs pa'i che
97	12	399	german_prose_with_translit	biin	bźin	A	explicit_user_allowlist	1	"biin du ""gemäß dem Gesetz für Mörder"""
97	47	399	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	(Skch 151,18); de yan da Ita 'brog ~ śsākya ye
98	16	399	german_prose_with_translit	Ina'i	lna'i	A	confusable_initial_I_to_l_marked_context	1	"Ina'i — daggis khyer te ""die Leiche wurde von"
98	25	399	german_prose_with_translit	broyad	brgyad	A	explicit_user_allowlist	1	29624); lha khan Zig na — Zig broyad ston
98	78	403	latin_other	Ihun	lhun	A	confusable_initial_I_to_l_lexicon	1	Ihun bzed 'di mi chun nam / mi cheam /
98	83	404	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"— dan bzod $es dan (metr.) ""das Nicht-"
99	18	406	german_prose_with_translit	Miml	Mimi	A	citation_roman_l_to_I	1	Lex. ma yes pa (Miml 38).
99	36	408	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	bcom Idan 'das mi skyod rdo rje ... sogs pa /
99	81	409	german_prose_with_translit	Ina'i	lna'i	A	confusable_initial_I_to_l_marked_context	1	"Lex. saris rgyas rigs Ina'i nañ tshan Zig ""einer"
99	81	409	german_prose_with_translit	nañ	naṅ	A	explicit_user_allowlist	1	"Lex. saris rgyas rigs Ina'i nañ tshan Zig ""einer"
100	2	409	german_prose	cine	eine	A	german_dotless_i_safe_map	1	3. cine Substanz.
100	67	412	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"bzi Ita bu ""keine Muße haben, wie: die vier"
100	71	413	headword_line	broyad	brgyad	A	explicit_user_allowlist	1	"མི་ཁོམ་པ་བརྒྱད་ Mi khom pa broyad ""die acht"
100	86	413	german_prose_with_translit	$og	śog	A	confusable_dollar_to_sacute_shape_safe	1	"das par $og (metr.) ""mögen sie alle niederen"
101	67	417	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	de yi blon po —s / nor bsags pa Ita ga la ste
102	9	424	latin_other	$es	śes	A	explicit_user_allowlist	1	$es rab can gani ... rgya mtsho bZin du mi
102	71	426	german_prose	Miml	Mimi	A	citation_roman_l_to_I	1	Lex. mi Zum (Miml 379, Mim2 324); mi
103	70	430	tibetan_latin_mixed	bsnal	bsṅal	A	explicit_user_allowlist	1	'khor ba'i sdug bsnal gyi ༡757 ba ~i las su
104	25	433	german_prose	Miml	Mimi	A	citation_roman_l_to_I	1	Lex. nu Zum (Miml 373); mi 'god (7. mi
104	34	435	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	de sos pa na mchog tu ~i bde ba yañ dag par
105	1	439	headword_line	Ihun	lhun	A	confusable_initial_I_to_l_lexicon	1	མི་འགྲར་ཝན་གྲིས་་ ' mi 'oyur Ihun
105	4	440	headword_line	Ihun	lhun	A	confusable_initial_I_to_l_lexicon	1	མི་འགྱར་ལྷན་གྱིས་གྲབ་པ་ mmi Ihun gyis grub
105	9	440	german_prose_with_translit	Ihun-gyis	lhun-gyis	A	confusable_hyphenated_I_to_l_translit	1	che bSam-yas Mi-gyur Ihun-gyis grub-pa'i-
105	17	440	german_prose_with_translit	Ihun-gyis	lhun-gyis	A	confusable_hyphenated_I_to_l_translit	1	Tempel Zan-yan Mi-'gyur Ihun-gyis grub-
105	69	441	example_tibetan_latin	breyud	brgyud	A	explicit_user_allowlist	1	mi breyud auch mi roynd, ༡///7/ rgynd
106	54	443	latin_other	miñ	miṅ	A	confusable_nya_coda_safe	1	dzin gyi miñ).
107	23	444	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. pho ña Ita bu ""wie: Bote"" (brDa, ähnl."
107	35	444	german_prose_with_translit	Ihunba	lhunba	A	confusable_initial_I_to_l_marked_context	1	"phyogs 6// Ihunba — bar ""ohne Mißgunst und"
108	6	446	latin_other	Ina'i	lna'i	A	confusable_initial_I_to_l_marked_context	1	177,6); tshe riri mched Ina'i bla mtsho kha dog
108	8	446	german_prose_with_translit	mched-Ina	mched-lna	A	confusable_hyphenated_I_to_l_translit	1	der 'Tshe-rin mched-Ina, die jeweils eine an-
108	18	448	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"Lex. Iha $/)7//'/ min ""allgemeine Bezeichnung"
