volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_8_b	17	39	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	9	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ཚྭ་ཅན་ ba tshwa can
wts_8_b	17	39	2	ཚྭ	tshwa	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	12	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ཚྭ་ཅན་ ba tshwa can
wts_8_b	17	39	3	ཅན	can	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	18	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ཚྭ་ཅན་ ba tshwa can
wts_8_b	17	52	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་མོ་བྱེའུ་ ba mo bye’u ein kleiner Vogel.
wts_8_b	17	52	2	མོ	mo	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	15	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་མོ་བྱེའུ་ ba mo bye’u ein kleiner Vogel.
wts_8_b	17	52	3	བྱེའུ	bye’u	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	18	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་མོ་བྱེའུ་ ba mo bye’u ein kleiner Vogel.
wts_8_b	17	55	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	7	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་དམར་ ba dmar rote Kuh.
wts_8_b	17	55	2	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་དམར་ ba dmar rote Kuh.
wts_8_b	17	77	1	བཚྭ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བཚྭ་ཅན་ ba tshwa can.
wts_8_b	17	77	2	ཅན	tshwa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བཚྭ་ཅན་ ba tshwa can.
wts_8_b	18	1	1	བཱ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བཱ་ཛི་ག་ནྡྲ་ ba dzi ga ndha
wts_8_b	18	1	2	ཛི	dzi	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བཱ་ཛི་ག་ནྡྲ་ ba dzi ga ndha
wts_8_b	18	1	3	ག	ga	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བཱ་ཛི་ག་ནྡྲ་ ba dzi ga ndha
wts_8_b	18	1	4	ནྡྲ	ndha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	23	27	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བཱ་ཛི་ག་ནྡྲ་ ba dzi ga ndha
wts_8_b	18	26	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	7	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རྫི་ ba rdzi Viehhirte.
wts_8_b	18	26	2	རྫི	rdzi	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རྫི་ ba rdzi Viehhirte.
wts_8_b	18	29	1	བཞོ	ba	nonfinal_feature_mismatch	no	yes	partial	blocked			secure_positional_alignment	5	7	 	 	token_boundary_secure	ཞ:ź		root_consonant:ཞ->ź			ordinary_tibetan_lexical_or_compound	none	no	བཞོ་ ba zo Joghurt.
wts_8_b	18	43	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	6	8	 	 	token_boundary_secure						tibetan_proper_name	none	no	བ་ཡན་ ba yan npr. ein Marktflecken, vgl. Ur-
wts_8_b	18	43	2	ཡན	yan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	9	12	 	 	token_boundary_secure						tibetan_proper_name	none	no	བ་ཡན་ ba yan npr. ein Marktflecken, vgl. Ur-
wts_8_b	18	48	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"བ་ཡན་སྣ་མེད་ ba yan sna med ""ohne Füh-"
wts_8_b	18	48	2	ཡན	yan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"བ་ཡན་སྣ་མེད་ ba yan sna med ""ohne Füh-"
wts_8_b	18	48	3	སྣ	sna	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"བ་ཡན་སྣ་མེད་ ba yan sna med ""ohne Füh-"
wts_8_b	18	48	4	མེད	med	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	24	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"བ་ཡན་སྣ་མེད་ ba yan sna med ""ohne Füh-"
wts_8_b	18	54	1	བ	bayar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	6	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ཡར་ bayar eineKuh, die vor einem Jahr ge-
wts_8_b	18	54	2	ཡར	eineKuh	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	12	19	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ཡར་ bayar eineKuh, die vor einem Jahr ge-
wts_8_b	18	67	1	བ	bba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ར་དཱ་ཛ་ bba ra dwa dza ra dhwa dza.
wts_8_b	18	67	2	ར	ra	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ར་དཱ་ཛ་ bba ra dwa dza ra dhwa dza.
wts_8_b	18	67	3	དཱ	dwa	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ར་དཱ་ཛ་ bba ra dwa dza ra dhwa dza.
wts_8_b	18	67	4	ཛ	dza	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ར་དཱ་ཛ་ bba ra dwa dza ra dhwa dza.
wts_8_b	18	68	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རྷ་དཱ་ཛ་ ba ra dhwa dza \bha ra dhwa dza.
wts_8_b	18	68	2	རྷ	ra	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རྷ་དཱ་ཛ་ ba ra dhwa dza \bha ra dhwa dza.
wts_8_b	18	68	3	དཱ	dhwa	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རྷ་དཱ་ཛ་ ba ra dhwa dza \bha ra dhwa dza.
wts_8_b	18	68	4	ཛ	dza	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	22	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རྷ་དཱ་ཛ་ ba ra dhwa dza \bha ra dhwa dza.
wts_8_b	19	1	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ར་པོ་ཊ་ ba ra po ta
wts_8_b	19	1	2	ར	ra	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ར་པོ་ཊ་ ba ra po ta
wts_8_b	19	1	3	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ར་པོ་ཊ་ ba ra po ta
wts_8_b	19	1	4	ཊ	ta	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	19	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ར་པོ་ཊ་ ba ra po ta
wts_8_b	19	61	1	བྲ	bari	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	7	11	 	 	token_boundary_secure						tibetan_proper_name	none	no	བྲ་རི་ bari npr.cin Berg.
wts_8_b	19	61	2	རི	npr.cin	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	12	19	 	 	token_boundary_secure						tibetan_proper_name	none	no	བྲ་རི་ bari npr.cin Berg.
wts_8_b	19	64	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རུ་ར་ ba ru ra Kurzf. ba ru cine Myrobala-
wts_8_b	19	64	2	རུ	ru	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རུ་ར་ ba ru ra Kurzf. ba ru cine Myrobala-
wts_8_b	19	64	3	ར	ra	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རུ་ར་ ba ru ra Kurzf. ba ru cine Myrobala-
wts_8_b	20	4	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རེ་བུ་རེ་ ba re bure lbar bur.
wts_8_b	20	4	2	རེ	re	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རེ་བུ་རེ་ ba re bure lbar bur.
wts_8_b	20	4	3	བུ	bure	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	18	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རེ་བུ་རེ་ ba re bure lbar bur.
wts_8_b	20	4	4	རེ	lbar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	23	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་རེ་བུ་རེ་ ba re bure lbar bur.
wts_8_b	20	34	1	བཱ	bä	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	12	14	 	 	token_boundary_secure						tibetan_proper_name	none	no	བཱ་ལ་མི་ཏྲ་ bä la mi tra npr. ein Brahmane.
wts_8_b	20	34	2	ལ	la	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	17	 	 	token_boundary_secure						tibetan_proper_name	none	no	བཱ་ལ་མི་ཏྲ་ bä la mi tra npr. ein Brahmane.
wts_8_b	20	34	3	མི	mi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	18	20	 	 	token_boundary_secure						tibetan_proper_name	none	no	བཱ་ལ་མི་ཏྲ་ bä la mi tra npr. ein Brahmane.
wts_8_b	20	34	4	ཏྲ	tra	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	21	24	 	 	token_boundary_secure						tibetan_proper_name	none	no	བཱ་ལ་མི་ཏྲ་ bä la mi tra npr. ein Brahmane.
wts_8_b	20	39	1	བཱ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	13	 	 	token_boundary_secure						tibetan_proper_name	none	no	བཱ་ལ་ཙནྡྲ་ ba la tsandra npr. ein indischer Kö-
wts_8_b	20	39	2	ལ	la	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	16	 	 	token_boundary_secure						tibetan_proper_name	none	no	བཱ་ལ་ཙནྡྲ་ ba la tsandra npr. ein indischer Kö-
wts_8_b	20	39	3	ཙནྡྲ	tsandra	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	17	24	 	 	token_boundary_secure						tibetan_proper_name	none	no	བཱ་ལ་ཙནྡྲ་ ba la tsandra npr. ein indischer Kö-
wts_8_b	20	46	1	བ	balara	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	9	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ལྭ་རྲ་ balara !bala ha.
wts_8_b	20	46	2	ལྭ	bala	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	17	21	!	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ལྭ་རྲ་ balara !bala ha.
wts_8_b	20	46	3	རྲ	ha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	22	24	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ལྭ་རྲ་ balara !bala ha.
wts_8_b	20	63	1	ལ	bā	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	9	11	 	 	token_boundary_secure						tibetan_proper_name	none	no	་ལ་ཝ་ཧ་ན bā la wa ha na npr. ein König,
wts_8_b	20	63	2	ཝ	la	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	12	14	 	 	token_boundary_secure						tibetan_proper_name	none	no	་ལ་ཝ་ཧ་ན bā la wa ha na npr. ein König,
wts_8_b	20	63	3	ཧ	wa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	17	 	 	token_boundary_secure						tibetan_proper_name	none	no	་ལ་ཝ་ཧ་ན bā la wa ha na npr. ein König,
wts_8_b	20	63	4	ན	ha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	18	20	 	 	token_boundary_secure						tibetan_proper_name	none	no	་ལ་ཝ་ཧ་ན bā la wa ha na npr. ein König,
wts_8_b	20	64	2	ཧན	Bälavahana	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	5	15	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	3 ཧན Bälavahana.
wts_8_b	21	1	1	པ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	7	9	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"པ་ལང་ ""ba laṅ"
wts_8_b	21	1	2	ལང	laṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	10	13	 		token_boundary_secure	ང:ṅ	ṅ		laṅ	reviewed_tibetan_exact_final_ng_consensus	ordinary_tibetan_lexical_or_compound	none	no	"པ་ལང་ ""ba laṅ"
wts_8_b	21	70	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ལང་དཀར་ཟལ་ ba laṅ dkar zal ein gescheck-
wts_8_b	21	70	2	ལང	laṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	16	19	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	བ་ལང་དཀར་ཟལ་ ba laṅ dkar zal ein gescheck-
wts_8_b	21	70	3	དཀར	dkar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	20	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ལང་དཀར་ཟལ་ ba laṅ dkar zal ein gescheck-
wts_8_b	21	70	4	ཟལ	zal	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	25	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ལང་དཀར་ཟལ་ ba laṅ dkar zal ein gescheck-
wts_8_b	22	1	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ལང་གི་བརྟུལ་་ ba laṅ gi brtul
wts_8_b	22	1	2	ལང	laṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	19	22	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	བ་ལང་གི་བརྟུལ་་ ba laṅ gi brtul
wts_8_b	22	1	3	གི	gi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	23	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ལང་གི་བརྟུལ་་ ba laṅ gi brtul
wts_8_b	22	1	4	བརྟུལ	brtul	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	26	31	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བ་ལང་གི་བརྟུལ་་ ba laṅ gi brtul
wts_8_b	22	12	1	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"བ་ལང་བགྲང་ ba laṅ bgraṅ ""Rinder zählend"","
wts_8_b	22	12	2	ལང	laṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	14	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	"བ་ལང་བགྲང་ ba laṅ bgraṅ ""Rinder zählend"","
