page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
16	11	4	brdzans	brdzaṅs	alternate_witness_google_loc_nasal_upgrade	brdzans	brdzans	"gdan sa la brdzans — ""er entsandte wohl"	"gdan sa la brdzaṅs — ""er entsandte wohl"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	16	0.733	0.923	349	84	83	1.012
16	14	7	grun	gruṅ	alternate_witness_google_loc_nasal_upgrade	grun	grun	38b6); thos pa dga' la ma grun mo ran cig	38b6); thos pa dga' la ma gruṅ mo raṅ cig	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	16	0.733	0.923	349	84	83	1.012
16	14	9	ran	raṅ	alternate_witness_google_loc_nasal_upgrade	ran	ran	38b6); thos pa dga' la ma grun mo ran cig	38b6); thos pa dga' la ma gruṅ mo raṅ cig	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	16	0.733	0.923	349	84	83	1.012
16	26	3	bzugs	bźugs	alternate_witness_google_loc_fricative_upgrade	bzugs	bzugs	Sig na bzugs par / 'dir dral gyi siian du — ste	Sig na bźugs par / 'dir dral gyi siian du — ste	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	16	0.733	0.923	349	84	83	1.012
16	29	1	žes	źes	alternate_witness_strict_translit	žes	zes	"žes bka' mchid ~ (metr.) ""er wurde vom"	"źes bka' mchid ~ (metr.) ""er wurde vom"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	16	0.733	0.923	349	84	83	1.012
16	31	1	Vi$	Vis	alternate_witness_citation_siglum	vis	vis	(Vi$ 67b); snon pha roltu phyin pa drug po dag	(Vis 67b); snon pha roltu phyin pa drug po dag	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	16	0.733	0.923	349	84	83	1.012
17	3	5	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	"Lex. — pa zsmras pa'am bsad pa ""gesagt oder"	"Lex. — pa zsmras pa'am bśad pa ""gesagt oder"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	17	0.637	0.884	275	83	87	0.954
17	6	4	Lis	Liś	alternate_witness_citation_siglum	lis	lis	"gebeten oder bitten"" (Lis 19,14)."	"gebeten oder bitten"" (Liś 19,14)."	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	17	0.637	0.884	275	83	87	0.954
17	12	7	sig	śig	alternate_witness_google_loc_fricative_upgrade	sig	sig	"pa dañ 'dins dgos na thins sig ""eine Matte aus-"	"pa dañ 'dins dgos na thins śig ""eine Matte aus-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	17	0.637	0.884	275	83	87	0.954
17	68	7	dan	dañ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"klirren"" (Glr 154,12); mgal rgyan dan / sian"	"klirren"" (Glr 154,12); mgal rgyan dañ / sian"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	17	0.637	0.884	275	83	87	0.954
17	82	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	btsir te kha bsdams pa Ita bu gdub bu Zes snani	btsir te kha bsdams pa lta bu gdub bu Zes snani	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	17	0.637	0.884	275	83	87	0.954
18	15	4	Gs-H	Gś-H	alternate_witness_citation_siglum	gsh	gsh	"kommen, Schaden zuzufügen"" (Gs-H 74b)."	kommen, Schaden zuzufügen“ (Gś-H 74b).	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	18	0.955	0.902	350	90	90	1.000
18	46	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	khro dan gdug / kheis dan brkam chags	khro daṅ gdug / khens dan brkam chags	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	18	0.955	0.902	350	90	90	1.000
18	69	6	run	ruṅ	alternate_witness_google_loc_nasal_upgrade	run	run	80,4); gcan gzan ma run ba ~i sems dan Idan	80,4); gcan gzan ma ruṅ ba ~'i sems daṅ Idan	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	18	0.955	0.902	350	90	90	1.000
18	69	10	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	80,4); gcan gzan ma run ba ~i sems dan Idan	80,4); gcan gzan ma ruṅ ba ~'i sems daṅ Idan	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	18	0.955	0.902	350	90	90	1.000
19	5	5	runs	ruṅs	alternate_witness_google_loc_nasal_upgrade	runs	runs	"""Fehler"" (Mvy 7310); ma runs pa'am —'am"	"""Fehler"" (Mvy 7310); ma ruṅs pa'am —'am"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	10	9	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	di ni ji ltar ~ gyi rig 'dzin ma Ita bwo	di ni ji ltar ~ gyi rig 'dzin ma lta bwo	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	13	7	oñs	oṅs	alternate_witness_google_loc_velar_nasal_upgrade	ons	ons	"po 'tshogs pas / mi Sa ... zar oñs pa ""vie-"	"po 'tshogs pas / mi Sa ... zar oṅs pa ""vie-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	18	3	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	(Padm 28922); Iha srin — rnams dam la dogs	(Padm 28922); lha srin — rnams dam la dogs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	21	5	kon	koṅ	alternate_witness_google_loc_nasal_upgrade	kon	kon	807 yul / dwags po kon po an po gsum gyi	807 yul / dwags po koṅ po an po gsum gyi	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	46	4	na	ña	alternate_witness_google_loc_nasal_upgrade	na	na	~ ña rgyal brüas na che / ñan pa'i mi	~ ña rgyal brüas ña che / ñan pa'i mi	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	54	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"Lex. rtsub spyod can gyi kla klo Ita bu ""wie:"	"Lex. rtsub spyod can gyi kla klo lta bu ""wie:"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	60	9	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	rgyal po'i mtshan ma ba po ze'n kha dan /	rgyal po'i mtshan ma ba po ze'n kha daṅ /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	63	2	na	ña	alternate_witness_google_loc_nasal_upgrade	na	na	(Ki na 7065); bdag gis thog mar — kyis mi /	(Ki ña 7065); bdag gis thog mar — kyis mi /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	67	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	77,4); kha cig ni ~ dan / rgyal mtshan dañ /	77,4); kha cig ni ~ daṅ / rgyal mtshan dañ /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	71	1	bzan	bzaṅ	alternate_witness_google_loc_nasal_upgrade	bzan	bzan	bzan ba ... mgo — Ita bu dan Idan pa äg	bzaṅ ba ... mgo — Ita bu dan Idan pa äg	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	77	2	PS	Ps	alternate_witness_citation_siglum	ps	ps	"bedrängt"" (PS 7c); dpag tsbad broya pa'i ~"	"bedrängt"" (Ps 7c); dpag tsbad broya pa'i ~"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	81	1	ston	stoṅ	alternate_witness_google_loc_nasal_upgrade	ston	ston	"ston po de da ... phul ba dan ""dann über-"	"stoṅ po de da ... phul ba daṅ ""dann über-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
19	81	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"ston po de da ... phul ba dan ""dann über-"	"stoṅ po de da ... phul ba daṅ ""dann über-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	19	0.518	0.873	308	83	85	0.976
20	8	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"väkara)"" (Udr 32,7); zla ba Ita bw'i — kyis"	"väkara)"" (Udr 32,7); zla ba lta bw'i — kyis"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	12	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dan / khyu ba dan / me tog padma dan	dan / khyu ba daṅ / me tog padma dan	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	20	8	gduñ	gduṅ	alternate_witness_google_loc_velar_nasal_upgrade	gdun	gdun	(Bca 2.192); dkar po'i ~ kyis ñi mai gduñ	(Bca 2.192); dkar po'i ~ kyis ñi mai gduṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	24	4	run	ruñ	alternate_witness_google_loc_nasal_upgrade	run	run	"han du mi run bas ""ferner ist es unange-"	"han du mi ruñ bas ""ferner ist es unange-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	30	5	sis	śis	alternate_witness_google_loc_fricative_upgrade	sis	sis	"buddha'i dbu — nas ... bkra sis (metr.) ""der"	"buddha'i dbu — nas ... bkra śis (metr.) ""der"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	35	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"rers"" (ThK 2: 522,3); ba dan dan / 'phan"	"rers"" (ThK 2: 522,3); ba dan daṅ / 'phan"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	45	4	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"la — phub pa Ita bu ""wie: im Regen den"	"la — phub pa lta bu ""wie: im Regen den"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	57	3	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	bdun na gron khyer ... dog sas non par 'gyur	bdun na groṅ khyer ... dog sas non par 'gyur	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	71	5	Li$	Liś	alternate_witness_citation_siglum	lis	lis	Lex. — mi ni ma (Li$ 27,5); /7/ ma (brDa,	Lex. — mi ni ma (Liś 27,5); /7/ ma (brDa,	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	77	1	Iham	lham	alternate_witness_initial_i_to_l_translit	iham	lham	"— Iham dan ldan pa ni (metr.) ""mit einem"	"— lham dan ldan pa ni (metr.) ""mit einem"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
20	88	2	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	"Lex. Iha gdugs dkar mo la'an ""auch für die"	"Lex. lha gdugs dkar mo la'an ""auch für die"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	20	0.599	0.900	316	90	95	0.947
21	12	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	gdugs dan mkhar ba mtshon thogs dan (metr.)	gdugs dan mkhar ba mtshon thogs daṅ (metr.)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	21	0.633	0.909	310	83	85	0.976
21	33	9	Idan	ldan	alternate_witness_initial_i_to_l_translit	idan	ldan	"Essen!"" (K1 kha 12b3); gal te has bcom Idan"	"Essen!"" (K1 kha 12b3); gal te has bcom ldan"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	21	0.633	0.909	310	83	85	0.976
22	65	1	bzan	bzaṅ	alternate_witness_google_loc_nasal_upgrade	bzan	bzan	bzan shin gi — ba sel byed pa'i / vtogs brjod	bzaṅ shin gi — ba sel byed pa'i / vtogs brjod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	22	0.707	0.918	356	93	93	1.000
22	68	7	Idan	ldan	alternate_witness_initial_i_to_l_translit	idan	ldan	"tigt"" (ThK 2: 533,2); mos Idan — sel shyes su"	"tigt"" (ThK 2: 533,2); mos ldan — sel shyes su"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	22	0.707	0.918	356	93	93	1.000
22	82	1	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"Ita bu ""wie: krank sein oder leiden"" (brDa);"	"lta bu ""wie: krank sein oder leiden"" (brDa);"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	22	0.707	0.918	356	93	93	1.000
23	3	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	mos gus — ba dpag med skye ba dan (metr.)	mos gus — ba dpag med skye ba daṅ (metr.)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
23	21	4	man	maṅ	alternate_witness_google_loc_nasal_upgrade	man	man	120,4); tshani man ka bzi — brgyad de (metr.)	120,4); tshani maṅ ka bźi — brgyad de (metr.)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
23	21	6	bzi	bźi	alternate_witness_google_loc_fricative_upgrade	bzi	bzi	120,4); tshani man ka bzi — brgyad de (metr.)	120,4); tshani maṅ ka bźi — brgyad de (metr.)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
23	26	4	smyan	smyaṅ	alternate_witness_google_loc_nasal_upgrade	smyan	smyan	lcam dan — ma smyan (r. rmyait) 'dug pas	lcam dan — ma smyaṅ (r. rmyait) 'dug pas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
23	28	4	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	(KunK 38,10); Iha khan ka — gtsugs nas	(KunK 38,10); lha khan ka — gtsugs nas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
23	31	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	43,12); — sna bye Zin 'byol pa dan (metr.)	43,12); — sna bye Zin 'byol pa daṅ (metr.)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
23	72	4	grons	groñs	alternate_witness_google_loc_nasal_upgrade	grons	grons	(Gar 207,16); grons pa'i tshe na / — dan /	(Gar 207,16); groñs pa'i tshe na / — dan /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
23	73	1	rin	riṅ	alternate_witness_google_loc_nasal_upgrade	rin	rin	rin srel dan / 'ja' la sogs pa'i rtags mi 'byon	riṅ srel daṅ / 'ja' la sogs pa'i rtags mi 'byon	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
23	73	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	rin srel dan / 'ja' la sogs pa'i rtags mi 'byon	riṅ srel daṅ / 'ja' la sogs pa'i rtags mi 'byon	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
23	81	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	khyed ran gi — dan rigs kyi by klaus	khyed ran gi — daṅ rigs kyi by klaus	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	23	0.889	0.910	333	88	89	0.989
24	2	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. — bsab pa = rigs rgyud skyon ba Ita bu	Lex. — bsab pa = rigs rgyud skyon ba lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	13	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dur dan / nan / bum than la yod pa' —	dur daṅ / naṅ / bum than la yod pa' —	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	13	3	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	dur dan / nan / bum than la yod pa' —	dur daṅ / naṅ / bum than la yod pa' —	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	22	6	bźeńs	bźeṅs	alternate_witness_strict_translit	bzeńs	bzens	"mar pa yab sras kyi ~ bźeńs nas ""nachdem er"	"mar pa yab sras kyi ~ bźeṅs nas ""nachdem er"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	45	4	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. ro sgam Ita bu (brDa, ähnl. Dagy).	Lex. ro sgam lta bu (brDa, ähnl. Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	49	8	gdun	gduṅ	alternate_witness_google_loc_nasal_upgrade	gdun	gdun	yab mes 'phags rigs ñi ma yi / gdun rgyud chos	yab mes 'phags rigs ñi ma yi / gduṅ rgyud chos	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	61	2	gtsan	gtsaṅ	alternate_witness_google_loc_nasal_upgrade	gtsan	gtsan	sras gtsan mai — la rigs rus kyi min so sor	sras gtsaṅ mai — la rigs rus kyi miṅ so sor	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	61	8	min	miṅ	alternate_witness_google_loc_nasal_upgrade	min	min	sras gtsan mai — la rigs rus kyi min so sor	sras gtsaṅ mai — la rigs rus kyi miṅ so sor	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	62	8	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	"btags nas ""nachdem sie der Linie des Iha sras"	"btags nas ""nachdem sie der Linie des lha sras"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	65	6	rlans	rlaṅs	alternate_witness_google_loc_nasal_upgrade	rlans	rlans	bod spyi'irgyal po mdzad pa rlans kyi — ...pho	bod spyi'irgyal po mdzad pa rlaṅs kyi — ...pho	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	68	4	gdon	gdoṅ	alternate_witness_google_loc_nasal_upgrade	gdon	gdon	"(""Dzam 21,23); gdon (r. gdun) brgyud bstan"	"(""Dzam 21,23); gdoṅ (r. gduṅ) brgyud bstan"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	68	6	gdun	gduṅ	alternate_witness_google_loc_nasal_upgrade	gdun	gdun	"(""Dzam 21,23); gdon (r. gdun) brgyud bstan"	"(""Dzam 21,23); gdoṅ (r. gduṅ) brgyud bstan"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	69	4	srun	sruṅ	alternate_witness_google_loc_nasal_upgrade	srun	srun	"(1. bsten) pa' srun ma ""die Schützer, die man"	"(1. bsten) pa' sruṅ ma ""die Schützer, die man"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	71	7	gdun	gduṅ	alternate_witness_google_loc_nasal_upgrade	gdun	gdun	Lex. gdun reynd zrusrigs rgynd (brDa);gdun	Lex. gdun reynd zrusrigs rgynd (brDa);gduṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
24	83	7	gdun	gduṅ	alternate_witness_google_loc_nasal_upgrade	gdun	gdun	61,11); rgyo 'dod pas na gdun rgyud sras po	61,11); rgyo 'dod pas na gduṅ rgyud sras po	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	24	0.649	0.913	304	86	82	1.049
27	4	8	nan	nañ	alternate_witness_google_loc_nasal_upgrade	nan	nan	"Träumen"" (Glu 336); Sa Jam mal sa nan"	"Träumen"" (Glu 336); Sa Jam mal sa nañ"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	27	0.905	0.858	315	90	98	0.918
27	16	9	rdzin	rdziṅ	alternate_witness_google_loc_nasal_upgrade	rdzin	rdzin	St mes — pas ch bsil ba ༡76 ¢ pa'iphyir rdzin	St mes — pas ch bsil ba ༡76 ¢ pa'iphyir rdziṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	27	0.905	0.858	315	90	98	0.918
