volume	page	line	token_index	base_token	alternate_token	proposed_target	reason	base_key	alternate_key	candidate_family	context_excerpt	alternate_line	evidence	confidence	suggested_action	score	score_explanation	alignment_method	alignment_attribution	resynchronization_attribution
wts_1_34	1122	72	3	Kävyäd	Kāvyād	Kāvyād	non_translit_context	kavyad	kavyad	citation_or_siglum	gestattetes Gedicht“ (Kävyäd 1.19c); skyes	gestattetes Gedicht“ (Kāvyād 1.19c); skyes	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Kāvyād; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1126	29	3	Mudräs	Mudrās	Mudrās	non_translit_context	mudras	mudras	citation_or_siglum	maya) mittels Mudräs und Gegenmudräs“	"maya) mittels Mudrās und Gegenmudrās"""	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Mudrās; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1126	29	5	Gegenmudräs	Gegenmudrās	Gegenmudrās	non_translit_context	gegenmudras	gegenmudras	citation_or_siglum	maya) mittels Mudräs und Gegenmudräs“	"maya) mittels Mudrās und Gegenmudrās"""	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Gegenmudrās; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1126	48	2	Tär	Tār	Tār	unsafe_token_disagreement	tar	tar	citation_or_siglum	te“ (Tär 144,18); — bsrun ma $es (metr.) „ich	te“ (Tār 144,18); ~ bsruṅ ma śes (metr.) „ich	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Tār; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1126	48	7	$es	śes	śes	unsafe_token_disagreement	ses	ses	citation_or_siglum	te“ (Tär 144,18); — bsrun ma $es (metr.) „ich	te“ (Tār 144,18); ~ bsruṅ ma śes (metr.) „ich	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for śes; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1126	76	4	bZin	bźin	bZin	unsafe_token_disagreement	bzin	bzin	citation_or_siglum	don rüed pa bZin mi brten „[ich bekenne,	don mñed pa bźin mi brten „[ich bekenne,	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bZin; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1145	2	9	bZin	bźin	bZin	unsafe_token_disagreement	bzin	bzin	citation_or_siglum	1,147); gser gi ri las ˆ~ rgyun ji bZin du	1,147); gser gyi ri las rgyun ji bźin du	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bZin; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1145	5	9	bZin	bźin	bZin	unsafe_token_disagreement	bzin	bzin	citation_or_siglum	sgra sgrog pa / zas su — chen za ba bZin (metr.)	sgra sgrog pa/zas su chen za ba bźin (metr.)	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bZin; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1145	38	3	$	i	ś	unsafe_token_disagreement	s	i	dollar_ś	10.35d); ri $; sar bas — med pa / in mtshan	10.35d); ri şi sar bas - med pa / ñin mtshan	google_unresolved_plus_orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.			
wts_1_34	1145	38	8	in	ñin	ñin	unsafe_token_disagreement	in	nin	google_tibetan_diacritic_disagreement	10.35d); ri $; sar bas — med pa / in mtshan	10.35d); ri şi sar bas - med pa / ñin mtshan	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1145	42	5	ie	ñe	ñe	non_translit_context	ie	ne	google_tibetan_diacritic_disagreement	wurde“ (Ahs 1.3.52a); — gis ie bar bcom pas	"wurde"" (Ahs 1.3.52a); ~gis ñe bar bcom pas"	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1145	45	4	VisT	VisṬ	ViśT	non_translit_context	vist	vist	citation_or_siglum	gen worden war“ (VisT 100,26); smad 'tshon	"gen worden war"" (VisṬ 100,26); smad 'tshon"	sigla_registry	policy	siglum_policy_review	5	Bibliographic siglum candidate for ViśT; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1145	78	3	MigTo	durch	MigTo	non_translit_context	migto	durch	citation_or_siglum	getragen werden“ (MigTo 99,1); 577/77 — mig	~kha~gis,,durch das Gift des Herzens, das	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for MigTo; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1149	4	9	bZin	bźin	bZin	unsafe_token_disagreement	bzin	bzin	citation_or_siglum	1,147); gser gi ri las — rgyun ji bZin du	1,147); gser gyi ri las rgyun ji bźin du	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bZin; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1149	10	2	P$	Pś	Ps	unsafe_token_disagreement	ps	ps	citation_or_siglum	nimmt“ (P$ 216); ~ kyan bdud rtsi nid du	nimmt“ (Pś 21e); ~ kyaṅ bdud rtsi ñid du	sigla_registry	policy	siglum_policy_review	5	Bibliographic siglum candidate for Ps; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1149	19	5	Käsy	Kāśy	Kāśy	non_translit_context	kasy	kasy	citation_or_siglum	wird, kann nicht töten“ (Käsy 78,21); ’digrzis	wird, kann nicht töten“ (Kāśy 78,21); 'dignis	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Kāśy; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1149	28	1	müam	mñam	mñam	unsafe_token_disagreement	muam	mnam	google_tibetan_diacritic_disagreement	müam 'thuns na — rmams thub (metr.) „wenn	mñam 'thuns na rnams thub (metr.) „wenn	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1149	40	4	$ar	sar	śar	unsafe_token_disagreement	sar	sar	dollar_ś	10.35d); r2 si $ar bas — med pa / in mtshan	10.35d); ri şi sar bas ~ med pa / ñin mtshan	google_unresolved_plus_orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.			
wts_1_34	1149	40	8	in	ñin	ñin	unsafe_token_disagreement	in	nin	google_tibetan_diacritic_disagreement	10.35d); r2 si $ar bas — med pa / in mtshan	10.35d); ri şi sar bas ~ med pa / ñin mtshan	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1149	44	5	ze	ñe	ñe	non_translit_context	ze	ne	google_tibetan_diacritic_disagreement	wurde“ (Ahs 1.3.52a); — gis ze bar bcom pas	wurde“ (Ahs 1.3.52a); ~ gis ñe bar bcom pas	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1149	47	4	Vi$T	VisṬ	ViśT	unsafe_token_disagreement	vist	vist	citation_or_siglum	gen worden war“ (Vi$T 100,26); smad ’tshon	gen worden war“ (VisṬ 100,26); smad ’tshoṅ	sigla_registry	policy	siglum_policy_review	5	Bibliographic siglum candidate for ViśT; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1149	62	6	HMrg	HMṛg	HMrg	non_translit_context	hmrg	hmrg	citation_or_siglum	Himmel trennt Wasser von Gift“ (HMrg	Himmel trennt Wasser von Gift“ (HMṛg	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for HMrg; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1149	75	4	Tär	Tār	Tār	non_translit_context	tar	tar	citation_or_siglum	schlange Ajagara befand“ (Tär 152,22); —	schlange Ajagara befand“ (Tār 152,22); ~	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Tār; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1149	78	5	Vdk	Vḍk	Vḍk	non_translit_context	vdk	vdk	citation_or_siglum	ten, wurden sie ärgerlich“ (Vdk 2: 345,4); —	ten, wurden sie ärgerlich“ (Vḍk 2: 345,4);	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Vḍk; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1171	15	4	Zags	źags	źags	unsafe_token_disagreement	zags	zags	google_tibetan_diacritic_disagreement	chi ba’i — kyi Zags pas zin par $es par bya’o	'chi ba'i kyi źags pas zin par ses par bya'o	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1171	15	8	$es	ses	śes	unsafe_token_disagreement	ses	ses	dollar_ś	chi ba’i — kyi Zags pas zin par $es par bya’o	'chi ba'i kyi źags pas zin par ses par bya'o	google_unresolved_plus_orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.			
wts_1_34	1171	25	5	bZur	bźur	bZur	non_translit_context	bzur	bzur	citation_or_siglum	lich [zugleich]“ (Ahs 1.5.2c); bZur ba gZan /	"lich [zugleich]"" (Ahs 1.5.2c); bźur ba gźan /"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bZur; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1171	25	7	gZan	gźan	gZan	non_translit_context	gzan	gzan	citation_or_siglum	lich [zugleich]“ (Ahs 1.5.2c); bZur ba gZan /	"lich [zugleich]"" (Ahs 1.5.2c); bźur ba gźan /"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for gZan; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1171	33	5	Zes	źes	źes	unsafe_token_disagreement	zes	zes	google_tibetan_diacritic_disagreement	1.4d); — ni rgyas pa Zes bya ste (metr.) „dieser Zeitpunkt heißt rgyas pa“ (Mvup 2.29c);	"1.4d); ni rgyas pa źes bya ste (metr.) „dieser Zeitpunkt heißt rgyas pa"" (Mvup 2.29c);"	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1171	36	3	b$ad	bśad	bśad	unsafe_token_disagreement	bsad	bsad	citation_or_siglum	yin par b$ad (metr.) „dies wird von den Gelehrten als Zeitmaß für die Unterteilung er-	yin par bśad (metr.) „dies wird von den Gelehrten als Zeitmaß für die Unterteilung er-	siglum_shape	policy	siglum_policy_review	5	Bibliographic siglum candidate for bśad; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1171	39	1	76	ñe	ñe	unsafe_token_disagreement	76	ne	google_tibetan_diacritic_disagreement	༡76 bar gyur gyis „weil jetzt die Zeit zu kämp-	ñe bar gyur gyis „weil jetzt die Zeit zu kämpfen	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1171	55	13	Nägn	Nāgn	Nāgn	unsafe_token_disagreement	nagn	nagn	citation_or_siglum	khrus kyi — ni grub pa (metr.) „die Zeit deines Brautbades ıst erreicht“ (Nägn 91,5); ’o	khrus kyi ~ ni grub pa (metr.) „die Zeit deines Brautbades ist erreicht“ (Nāgn 91,5); 'o	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Nāgn; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1171	58	2	Ze	źe	źe	non_translit_context	ze	ze	google_tibetan_diacritic_disagreement	gnas Ze na „nun, wenn man fragt, wieviel Zeit	gnas źe na „nun, wenn man fragt, wieviel Zeit	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1171	70	7	man	mñan	mñan	unsafe_token_disagreement	man	mnan	google_tibetan_diacritic_disagreement	baren“ (Mil 75,1); — de’i tsbe man yod na	baren (Mil 75,1); ~ de'i tshe mñan yod na	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1171	71	7	bäugs	bźugs	bźugs	unsafe_token_disagreement	baugs	bzugs	google_tibetan_diacritic_disagreement	'phags pa Sa na’i gos can bäugs te „zu jener	'phags pa sa na'i gos can bźugs te „zu jener	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1171	76	2	Tär	Tār	Tār	unsafe_token_disagreement	tar	tar	citation_or_siglum	verbreitet“ (Tär 82,9); — kyi dban gis mkhas	"verbreitet"" (Tār 82,9); ~ kyi dban gis mkhas"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Tār; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1171	78	3	Tär	Tār	Tār	non_translit_context	tar	tar	citation_or_siglum	wenig geworden“ (Tär 153,20); khri ral yanı	"wenig geworden"" (Tār 153,20); khri ral yan"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Tār; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1171	80	7	Tär	Tār	Tār	non_translit_context	tar	tar	citation_or_siglum	die Zeit des Todes des Khri-ral“ (Tär 172,3);	"die Zeit des Todes des Khri-ral"" (Tār 172,3);"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Tār; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1171	93	6	Zin	źin	źin	unsafe_token_disagreement	zin	zin	google_tibetan_diacritic_disagreement	gtam rgyun no mtshar che Zin ya mtshan pa’i	gtam rgyun no mtshar che źin ya mtshan pa'i	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1173	12	2	bZin	bźin	bZin	unsafe_token_disagreement	bzin	bzin	citation_or_siglum	rim bZin — ni drug tu ༡477 (metr.) „begin-	rim bźin ni drug tu bśad (metr.) „beginnend	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bZin; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1173	12	6	477	bśad	bśad	unsafe_token_disagreement	477	bsad	citation_or_siglum	rim bZin — ni drug tu ༡477 (metr.) „begin-	rim bźin ni drug tu bśad (metr.) „beginnend	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bśad; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1173	20	2	rain	rñin	rñin	unsafe_token_disagreement	rain	rnin	google_tibetan_diacritic_disagreement	nas rain ba’i dab ma „die im Winter verwelkten Blütenblätter* (HMrg 56,17); char pa’i	"nas rñin ba'i dab ma „die im Winter verwelkten Blütenblätter"" (HMrg 56,17); char pa'i"	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1173	38	2	bZin	bźin	bźin	unsafe_token_disagreement	bzin	bzin	google_tibetan_diacritic_disagreement	sgyur bZin nam zla — kyi bskul tsbe „während wir tausendfach wohlklingende Gesän-	sgyur bźin nam zla kyi bskul tshe „während wir tausendfach wohlklingende Gesän-	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1173	41	5	KunK	Kunk	KunK	non_translit_context	kunk	kunk	citation_or_siglum	reszeit dazu aufgefordert werden“ (KunK	reszeit dazu aufgefordert werden“ (Kunk	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for KunK; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1173	44	5	IPL	1PL	IPL	non_translit_context	ipl	1pl	citation_or_siglum	Schnitzer aus Nepal auf“ (IPL 1: 210,2);	Schnitzer aus Nepal auf“ (1PL 1: 210,2);	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for IPL; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1173	45	6	Zib	źib	źib	unsafe_token_disagreement	zib	zib	google_tibetan_diacritic_disagreement	dbyar — thig tshags sogs la’an Zib ’jug byed	dbyar thig tshags sogs la'an źib 'jug byed	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1173	53	8	dnos	dṅos	dṅos	non_translit_context	dnos	dnos	dngos_family	nicht usw.“ (Wadd135h 3); ~ 4 beud kyı dnos	"nicht usw."" (Wadd135h 3); ~ 4 bcud kyi dṅos"	google_unresolved_plus_language_knowledge	high	exact_promotion_candidate	95	Exact Tibetan lexical repair; Google dños target is rejected.			
wts_1_34	1173	74	1	bäi	bźi	bźi	unsafe_token_disagreement	bai	bzi	google_tibetan_diacritic_disagreement	bäi brgya dan / lo (gya) brgyad snar ’das so	bźi brgya daṅ / lo (gya) brgyad sñar 'das so	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1173	90	5	süigs	sñigs	sñigs	unsafe_token_disagreement	suigs	snigs	google_tibetan_diacritic_disagreement	64,11); ma ’ons süigs ma’i — ... phyi nanı 'jigs	64,11); ma 'ons sñigs ma'i ~...phyi naṅ 'jigs	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1173	94	3	stigs	sñigs	sñigs	unsafe_token_disagreement	stigs	snigs	google_tibetan_diacritic_disagreement	24,6); stigs ma’i — ’dir rgyal ba gfäis pa byon	24,6); sñigs ma'i ~ 'dir rgyal ba gñis pa byon	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1173	94	8	gfäis	gñis	gñis	unsafe_token_disagreement	gfais	gnis	google_tibetan_diacritic_disagreement	24,6); stigs ma’i — ’dir rgyal ba gfäis pa byon	24,6); sñigs ma'i ~ 'dir rgyal ba gñis pa byon	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1174	12	3	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	(Hev 1.10.12c); dnos po rnams zes bya ba ni	(Hev 1.10.12c); dños po rnams źes bya ba ni	google_blocked_wrong_target_plus_language_knowledge	medium	review	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	1199	59	4	ka	ñid	ñid	unsafe_token_disagreement	ka	nid	google_tibetan_diacritic_disagreement	དེ་ཁ་ de kha tde ka.	de kho na ñid	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1199	102	6	47	ñaṅ	ñaṅ	unsafe_token_disagreement	47	nan	google_tibetan_diacritic_disagreement	(MSg 75,15); — gzigs pa’i 47? tshul ganı la yod	(MSg 75,15); ~gzigs pa'i ñaṅ tshul gan la yod	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1200	10	4	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	Ita bu — kyi dnos po brjod pa’o „so etwas wie	Ita bu — kyi dños po brjod pa’o „so etwas wie	google_blocked_wrong_target_plus_language_knowledge	high	exact_promotion_candidate	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	1202	62	5	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	bZi pa dgu pa dnos kyan ste / las dan ched	bZi pa dgu pa dños kyaṅ ste / las dan ched	google_blocked_wrong_target_plus_language_knowledge	medium	review	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	1211	25	1	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	dnos rjes mthun la / tshil yan de dan ’drar $es	dños rjes mthun la / tshil yan de daṅ ’drar $es	google_blocked_wrong_target_plus_language_knowledge	high	exact_promotion_candidate	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	1213	4	7	gZan	gźan	gZan	non_translit_context	gzan	gzan	citation_or_siglum	ein“ (Anav 1: 51,19); — dus gZan Zig na gZon	ein“ (Anav 1: 51,19); ~ dus gźan źig na gźon	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for gZan; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1213	4	8	Zig	źig	źig	non_translit_context	zig	zig	google_tibetan_diacritic_disagreement	ein“ (Anav 1: 51,19); — dus gZan Zig na gZon	ein“ (Anav 1: 51,19); ~ dus gźan źig na gźon	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	4	10	gZon	gźon	gZon	non_translit_context	gzon	gzon	citation_or_siglum	ein“ (Anav 1: 51,19); — dus gZan Zig na gZon	ein“ (Anav 1: 51,19); ~ dus gźan źig na gźon	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for gZon; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1213	7	1	bisära	bisāra	bisāra	unsafe_token_disagreement	bisara	bisara	citation_or_siglum	bisära auf“ (Prav 8,22); — skad cig de nid la	bisāra auf“ (Prav 8,22); ~ skad cig de ñid la	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bisāra; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1213	17	6	sioms	sñoms	sñoms	unsafe_token_disagreement	sioms	snoms	google_tibetan_diacritic_disagreement	tshe ... tin ne 'dzin la sioms par Zugs so „dann	tshe ... tin ne 'dzin la sñoms par źugs so „dann	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	17	8	Zugs	źugs	źugs	unsafe_token_disagreement	zugs	zugs	google_tibetan_diacritic_disagreement	tshe ... tin ne 'dzin la sioms par Zugs so „dann	tshe ... tin ne 'dzin la sñoms par źugs so „dann	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	37	2	VisT	VisṬ	ViśT	unsafe_token_disagreement	vist	vist	citation_or_siglum	Ekacakrä“ (VisT 228,24); — ... tin ne 'dzin la	Ekacakra“ (VisṬ 228,24); - tin ne 'dzin la	sigla_registry	policy	siglum_policy_review	5	Bibliographic siglum candidate for ViśT; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1213	38	1	snoms	sṅoms	sṅoms	non_translit_context	snoms	snoms	google_tibetan_diacritic_disagreement	snoms Zugs nas (metr.) „nachdem man dann	sṅoms źugs nas (metr.) „nachdem man dann	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	38	2	Zugs	źugs	źugs	non_translit_context	zugs	zugs	google_tibetan_diacritic_disagreement	snoms Zugs nas (metr.) „nachdem man dann	sṅoms źugs nas (metr.) „nachdem man dann	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	41	4	Zes	źes	źes	unsafe_token_disagreement	zes	zes	google_tibetan_diacritic_disagreement	gnas pa yin Zes blta bar bya (metr.) „hat ihn	gnas pa yin źes blta bar bya (metr.) „hat ihn	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	48	5	ya	yaṅ	yaṅ	unsafe_token_disagreement	ya	yan	google_tibetan_diacritic_disagreement	ein!“ (Lokn 120,15); ya — phar phyin pa (77?	ein!“ (Lokn 120,15); yaṅ ~ phar phyin pa daṅ	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	48	9	77	daṅ	daṅ	unsafe_token_disagreement	77	dan	google_tibetan_diacritic_disagreement	ein!“ (Lokn 120,15); ya — phar phyin pa (77?	ein!“ (Lokn 120,15); yaṅ ~ phar phyin pa daṅ	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	54	3	bZi	bźi	bźi	unsafe_token_disagreement	bzi	bzi	google_tibetan_diacritic_disagreement	beu rtsa bZi dan / lo gya brgyad thal te „danach	bcu rtsa bźi daṅ / lo gya brgyad thal te „danach	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	62	2	Sod	śod	śod	unsafe_token_disagreement	sod	sod	google_tibetan_diacritic_disagreement	nam Sod kyi bye ma ne’u gsin du bsgyur ba dan	ṅam śod kyi bye ma ne'u gsin du bsgyur ba dan	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	82	1	Zu	źu	źu	non_translit_context	zu	zu	google_tibetan_diacritic_disagreement	Zu (metr.) „in diesem [Leben] ist nichts gewiß, gewähre mir daher Gewißheit danach“	"źu (metr.) „in diesem [Leben] ist nichts gewiß, gewähre mir daher Gewißheit danach"""	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	84	3	7	ñi	ñi	unsafe_token_disagreement	7	ni	google_tibetan_diacritic_disagreement	(Glu 58); — /7/ ma phyed na 'gum par 'gyur	(Glu 58); ~ ñi ma phyed na 'gum par 'gyur	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	90	12	gtan	gtaṅ	gtaṅ	non_translit_context	gtan	gtan	google_tibetan_diacritic_disagreement	„nachdem man dann den Paß Chag überquert hat“ (gNas 2,21); — ... gtanı rag btanı no	"„nachdem man dann den Paß Chag überquert hat"" (gNas 2,21); ~ ... gtaṅ rag btaṅ ṅo"	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	90	14	btan	btaṅ	btaṅ	non_translit_context	btan	btan	google_tibetan_diacritic_disagreement	„nachdem man dann den Paß Chag überquert hat“ (gNas 2,21); — ... gtanı rag btanı no	"„nachdem man dann den Paß Chag überquert hat"" (gNas 2,21); ~ ... gtaṅ rag btaṅ ṅo"	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1213	90	15	no	ṅo	ṅo	non_translit_context	no	no	google_tibetan_diacritic_disagreement	„nachdem man dann den Paß Chag überquert hat“ (gNas 2,21); — ... gtanı rag btanı no	"„nachdem man dann den Paß Chag überquert hat"" (gNas 2,21); ~ ... gtaṅ rag btaṅ ṅo"	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
