source_queue	volume	page	line	token_index	source_token	proposed_target	candidate_family	context_excerpt	evidence	confidence	suggested_action	block_reason	score	score_explanation
corrected_text_scan	wts_1_34	170	40	3	$	ś	guarded_dollar_to_sacute	cigbZinirab 4€$ pas (metr.) „Verschiedenheit,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	170	51	2	$777	ś777	guarded_dollar_to_sacute	སྐད་སྙན་པ་ skad $777/7 pa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	170	56	3	$	ś	guarded_dollar_to_sacute	སྐད་གཅིག་ skad gcig †$/97 cig ma.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	170	87	5	$	ś	guarded_dollar_to_sacute	wird]“ (brDa); skad 977/$ dban phyug = lo tsa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	172	91	5	$	ś	guarded_dollar_to_sacute	nin ga da 977/$ skad mtho dman ran pa dan /	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	175	86	5	$	ś	guarded_dollar_to_sacute	bskams pa’i don „1, $, v. sehr getrocknet“	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	175	184	8	$	ś	guarded_dollar_to_sacute	Lex. ske rtson = ske —’i don „1. $, v. dünner	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	176	93	11	$	ś	guarded_dollar_to_sacute	rkan pa bkrus ma thag / — na zla ba 9?7/$ na	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	176	124	10	$	ś	guarded_dollar_to_sacute	sein“ (Vdk 2: 380,6); śa — khog 9?7/$ ston dan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	180	127	4	77$	77ś	guarded_dollar_to_sacute	(Megh 75a); mtho 77$ bgrod pa’i — ka yin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	180	141	6	$	ś	guarded_dollar_to_sacute	402,5); ha’ rmu — ... la ¢$ nas mi’i yul du	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	182	28	5	$	ś	guarded_dollar_to_sacute	སྐུ་ཁོག་ sku khog resp. für ///$ khog Medium.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	182	133	1	$	ś	guarded_dollar_to_sacute	སྐུ་རྒྱལ་ $/5// royal.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	184	211	1	$	ś	guarded_dollar_to_sacute	$€ pa za ’og gi sbubs su bZugs ’dug „der große	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	185	128	3	$	ś	guarded_dollar_to_sacute	tsbo 977/$ ma Regierungsvertreter zweiten	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	185	132	3	$	ś	guarded_dollar_to_sacute	— tsho £77/$ ma ... la bod gis dan a drun re /	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	186	109	4	$	ś	guarded_dollar_to_sacute	Lex. /der bzo $/9// brfüan „Statue, Abbild aus	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	186	201	2	9669$5	9669ś5	guarded_dollar_to_sacute	སྐུ་གཤེགས་ sku 9669$5 resp. sterben, verscheiden.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	187	37	2	9$	9ś	guarded_dollar_to_sacute	སྐུ་གསུམ་ sku 9$//777 die drei Körper [des	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	188	159	3	$	ś	guarded_dollar_to_sacute	སྐུར་མཁར་ skur mkhar [$/9/¢ mkbhar.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	189	79	3	$	ś	guarded_dollar_to_sacute	Lex. ¬ ba = /¢$ ka la — bZin pa „zur Arbeit	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	189	91	1	$07	ś07	guarded_dollar_to_sacute	$07 min).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	190	92	10	$	ś	guarded_dollar_to_sacute	can lus — lta bu „wie: krank, körperlich abgemagert“ (brDa); ///$ — sa med pa „mager,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	190	198	6	7$	7ś	guarded_dollar_to_sacute	སྐོང་ ’skoṅ pf. 1/5/50/7$ herbeirufen.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	191	176	2	$77695	ś77695	guarded_dollar_to_sacute	སྐོམ་སྙེགས་ skom $77695 durstig.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	191	195	4	$77695	ś77695	guarded_dollar_to_sacute	Lex. siehe skom $77695 (brDa).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	193	61	6	00$	00ś	guarded_dollar_to_sacute	སྐོས་ཤམ་ skos śam Plan, Anordnung; vgl. [©00$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	193	145	6	7$	7ś	guarded_dollar_to_sacute	"སྐྱ་ ""skya pf. 1/5/52/7$, fut. !bskya; vgl. Iskyas."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	194	95	3	$	ś	guarded_dollar_to_sacute	སྐྱ་བ་ 'skya ba †$/2)/7.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	197	40	3	$77	ś77	guarded_dollar_to_sacute	ji srid $77/77 po byan chub bar / dge ’dun la ni	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	197	86	4	$	ś	guarded_dollar_to_sacute	Lex. rkan 977/$ kyi mchog sans rgyas la —’0 =	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	197	134	2	5$	5ś	guarded_dollar_to_sacute	སྐྱའོ་ skya’o [5$/57/7 bo.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	198	94	1	$5	ś5	guarded_dollar_to_sacute	སྐྱི་འདང་ $5)/7 ’daṅ Fluß.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	198	152	9	9$	9ś	guarded_dollar_to_sacute	Lex. skyi ’buns ya na = chos kyi 7/9$ su run	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	198	173	4	9$	9ś	guarded_dollar_to_sacute	ba „das Schaudern“ = ?//9$ su run ba’am — ba	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	199	107	1	$	ś	guarded_dollar_to_sacute	སྐྱིད་སྡུག་ $/75)/77 sdug Glück und Leid, Schicksal,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	200	6	5	$750	ś750	guarded_dollar_to_sacute	kon [ins Amt] ein“ ($750 111); ’phags pa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	202	141	3	$	ś	guarded_dollar_to_sacute	77 977/$ / brjed pa dan ni bor ba zad pa’i don	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	203	32	3	$	ś	guarded_dollar_to_sacute	སྒྱུར་མོ་ skyur mo † $/57///7ˆ po.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	203	64	3	$	ś	guarded_dollar_to_sacute	སྐྱར་རུམ་ skyur rum [$/©7/// rum.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	204	111	3	$	ś	guarded_dollar_to_sacute	25b1); bkra ¡$ des ni — rnams la Zi byed śog	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	206	16	6	$	ś	guarded_dollar_to_sacute	hatten“ (Kävyäd 1.9a); —... kun 6©$ par byed	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	211	172	1	$	ś	guarded_dollar_to_sacute	$/¢ — „zu einem Ort begleiten“ (Bon 25,3).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	217	109	1	$	ś	guarded_dollar_to_sacute	སྐྱོགས་ $/52/093-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	217	172	9	$	ś	guarded_dollar_to_sacute	114,10); blon po yis / skye bo ma ///$ — byed	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	218	47	6	$	ś	guarded_dollar_to_sacute	skyon ran (r.rab) dan / gdan $? bya ba dan /	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	219	216	8	9$	9ś	guarded_dollar_to_sacute	dem Tod“ (T1748 126b2); su Zig 7:9$ chen	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	222	108	2	2777$	2777ś	guarded_dollar_to_sacute	སྐྲ་ཟིངས་ skra 2777$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	223	163	3	$	ś	guarded_dollar_to_sacute	སྐྲངས་འབུར་ skrans ’bur [$/57%2 77;	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	226	205	3	9$0	9ś0	guarded_dollar_to_sacute	nams chag 9$0 ba’i cho ga lta bur „wie: die	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	230	33	7	$	ś	guarded_dollar_to_sacute	ativ mit der Anbindung eines einzelnen ~$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	232	5	5	$	ś	guarded_dollar_to_sacute	pa’i bcu 9?7/$ — du 7757 ba „die Berechnung	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	232	189	6	$	ś	guarded_dollar_to_sacute	hatte“ (8750 64); de 977/$ kyis ... mchod rten	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	233	18	6	$	ś	guarded_dollar_to_sacute	khyod dan na ran 077/$ / b(s)kos than khra dan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	237	103	6	1$57	1ś57	guarded_dollar_to_sacute	བསྐྲད་ bskrad pf. bzw. fut. zu 1$57:07 vertrei-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	242	64	3	$	ś	guarded_dollar_to_sacute	Zes sa ... ~$ ’phul (metr.) „die Ehrerbietung	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	242	112	3	$	ś	guarded_dollar_to_sacute	ཁ་འཁོས་ kha '5/)©$ Zustand, Lebensverhältnis-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	243	71	2	$77077	ś77077	guarded_dollar_to_sacute	ཁ་སྔོན་ kha $77077 vor.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	243	189	3	$	ś	guarded_dollar_to_sacute	bsdur slon / ~$ thigs tshags „lotenzeremonien für die Verstorbenen, die [Reparatur	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	245	98	3	$	ś	guarded_dollar_to_sacute	di yi ~$ ci Zig bya (metr.) „was kümmert es	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	248	109	4	$	ś	guarded_dollar_to_sacute	ma tho 977/$ = ran bZin gyi = ni sdig pa / bcas	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	249	92	5	9$	9ś	guarded_dollar_to_sacute	pags pa’i ~ na / 7:9$ pa chen po skye ’gyur bar	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	251	150	5	$	ś	guarded_dollar_to_sacute	Lex. kha 9?7/$ bsdebs su sbyor „zwei Öffnungen miteinander verbinden“ (brDa); kha	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	252	4	1	$	ś	guarded_dollar_to_sacute	$. v. erläutert“ (brDa, Dagy); - ba = brtag	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	252	132	15	$	ś	guarded_dollar_to_sacute	„da er aber nicht nur das Mahäyäna unterstützte“ (Tär 73,13); pha ma 977/$ kyi - dha	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	253	169	8	$	ś	guarded_dollar_to_sacute	~ rdzon chun bZi dan bcas / bcu 977/$ rdzon	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	256	3	2	9649$5	9649ś5	guarded_dollar_to_sacute	ཁ་གཤགས་འགྱེད་ kha £9649$5 9༡/༩7 mit Worten	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	257	100	1	$	ś	guarded_dollar_to_sacute	~$ khams byas śiṅ „die Männer von Khandkar machten Schwierigkeiten“ (Doli	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	259	63	2	$7707775	ś7707775	guarded_dollar_to_sacute	ཁད་སྙོམས་ khad $7707775 gleich aufgeteilt.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	261	29	5	$751	ś751	guarded_dollar_to_sacute	der Gebiete der Grenzwache“ ($751 40b3);	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	262	55	4	$	ś	guarded_dollar_to_sacute	Tempel“ (Nel 931); - $// byon „er begab	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	262	69	6	$	ś	guarded_dollar_to_sacute	44,1); - rgyud ... mi 077/$ rdzon bda’ Zus pa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	263	107	3	$	ś	guarded_dollar_to_sacute	nos ... ~ zla $ tshes nan dpal spuns nas btegs	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	263	174	8	$	ś	guarded_dollar_to_sacute	sechs Scheffeln hatten“ (Tär 28,11); 977/$ la	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	265	81	5	$	ś	guarded_dollar_to_sacute	dan tsi tra ka’i ~$ ... min bri Zin „man soll	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	265	166	1	$	ś	guarded_dollar_to_sacute	~$ kyan bstan pa’i 'khur bskur Zin „der On-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	265	171	2	$	ś	guarded_dollar_to_sacute	pha ~$ rkan mar byin na „wenn der Vater	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
