volume	page	line	token_index	tibetan_syllable	source_latin_token	source_signature	proposed_latin_target	compatible_accepted_target_count	compatible_competing_form_counts	incompatible_dotted_form_counts	same_tibetan_dotted_evidence_total	old_alignment_category	source_compatible_category	damage_scope	syllable_identity_guard	confidence	suggested_action	transcription_integrity_status	transcription_integrity_violations	alignment_review_status	context_excerpt	reason_for_deferral
wts_1_34	292	135	2	ཕྱང	phyun	phyu<FINAL_NASAL>		0		phyaṅ:9; pyaṅ:1; pphyaṅ:1	11	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁྲག་ཕྱང་ khrag phyun pf. zu lkhrag 'byin „Blut	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	297	108	2	ངང	dun	du<FINAL_NASAL>		0		daṅ:2; haṅ:1	3	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁྲིམས་ངང་ khrims dun	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	297	110	2	ངང	dun	du<FINAL_NASAL>		0		daṅ:2; haṅ:1	3	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁྲིམས་ངང་ khrims dun ein bei Gericht geblase-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	298	56	1	ཁྱུང	khrun	khru<FINAL_NASAL>		0		khyuṅ:4	4	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁྱུང་ཁྱུང་ khrun khrun	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	298	56	2	ཁྱུང	khrun	khru<FINAL_NASAL>		0		khyuṅ:4	4	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁྱུང་ཁྱུང་ khrun khrun	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	298	94	1	ཁུང	khrun	khru<FINAL_NASAL>		0		khuṅ:36; kbuṅ:1	37	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁུང་ khrun resp. für chan.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	298	98	1	ཁྱུང	khrun	khru<FINAL_NASAL>		0		khyuṅ:4	4	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁྱུང་ཏཁྱུང་ khrun khrun.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	298	129	1	ཁང	khrun	khru<FINAL_NASAL>		0		khaṅ:89; kbaṅ:4	93	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁང་ཁང་འཇོམས་ khrun khrun ”joms Beiname	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	298	129	2	ཁང	khrun	khru<FINAL_NASAL>		0		khaṅ:89; kbaṅ:4	93	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁང་ཁང་འཇོམས་ khrun khrun ”joms Beiname	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	298	134	1	ཁང	khrun	khru<FINAL_NASAL>		0		khaṅ:89; kbaṅ:4	93	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	།ཁང་མ་། khrun ma Kellnerin.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	298	141	1	ཁུང	khrun	khru<FINAL_NASAL>		0		khuṅ:36; kbuṅ:1	37	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁུང་ཞེ་ཆཿ khrun Zu ma Kellnerin.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	300	171	2	གཞུང	gun	gu<FINAL_NASAL>		0		gźuṅ:2; gZuṅ:1	3	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཁྲེལ་གཞུང་ khrel gun \khrel.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	310	54	3	མོང	dban	dba<FINAL_NASAL>		0		moṅ:17	17	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མ།ཁའ་མོང་ངཔང་ལོ་ mkha’ spyod dban po Beina-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	311	97	2	སློང	sgon	sgo<FINAL_NASAL>		0		sloṅ:16; slonṅ:1	17	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མབར་སློང་ mkhar sgon	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	322	186	2	དང	buddh	budd<FINAL_NASAL>		0		daṅ:118; rkaṅ:1	119	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	T དང buddh. Gemeinde.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	338	131	1	ང	gan	ga<FINAL_NASAL>		0		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; khaṅ:1; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ང་ཁོ་སྦིས། བྲེང་ gan po skem byed Beiname des	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	346	145	2	སླང	span	spa<FINAL_NASAL>		0		slaṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གབ་སླང་ gab span [arch.] Gebälk, Abschluß-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	352	8	1	གང	gun	gu<FINAL_NASAL>		0		gaṅ:75	75	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གང་བྲང་ gun than npr. eine Gegend in mÑa’-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	352	101	1	གང	gun	gu<FINAL_NASAL>		0		gaṅ:75	75	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གང་ལོ་ gun lo Ydgun 2.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	359	109	1	གང	gon	go<FINAL_NASAL>		0		gaṅ:75	75	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གང་སྐར་ gon skor	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	360	84	1	ཀོང	gon	go<FINAL_NASAL>		0		koṅ:53; caṅ:1	54	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཀོང་ད་འཕེལ་ gon du ’phel sich verbreiten, zu-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	361	39	1	ཀོང	gon	go<FINAL_NASAL>		0		koṅ:53; caṅ:1	54	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཀོང་མ་སྲེག་ gon ma sreg ein Vogel, Rebhuhn.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	361	63	1	ཀོང	gon	go<FINAL_NASAL>		0		koṅ:53; caṅ:1	54	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཀོང་མོ་ gon mo ein Vogel.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	361	71	1	ཀོང	gon	go<FINAL_NASAL>		0		koṅ:53; caṅ:1	54	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཀོང་རྩེ་ gon rtse Kragen.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	361	109	1	ཀོང	gon	go<FINAL_NASAL>		0		koṅ:53; caṅ:1	54	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཀོང་ལེན་ gon len	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	361	111	1	ཀོང	gon	go<FINAL_NASAL>		0		koṅ:53; caṅ:1	54	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཀོང་ལེན་ gon len Trophäe.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	361	139	1	ཀོང	gon	go<FINAL_NASAL>		0		koṅ:53; caṅ:1	54	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཀོང་སེལ་ gon sel ein Ritual.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	367	184	1	གྱང	gyun	gyu<FINAL_NASAL>		0		gaṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གྱང་རོ་ gyun ro hart, trocken; trockene Leiche.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	373	190	1	གླང	gran	gra<FINAL_NASAL>		0		glaṅ:53	53	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གླང་ཁྲ་ gran ba.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	374	1	1	གྲང	oran	ora<FINAL_NASAL>		0		graṅ:16	16	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གྲང་ཚལ་ oran tshal	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	374	32	1	གླང	gran	gra<FINAL_NASAL>		0		glaṅ:53	53	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གླང་རླང་ gran rlun eine Krankheit.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	387	153	1	གྲོང	grorn	gror<FINAL_NASAL>		0		groṅ:31; goṅ:1	32	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གྲོང་འཇིག་ grorn jig „Städtezerstörer“, Bei-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	388	70	1	ཀྲོང	gron	gro<FINAL_NASAL>		0		kroṅ:5	5	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཀྲོང་སྤྲེའུ་ gron spre’u Bez. für Katze.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	394	183	1	གྲུང	glan	gla<FINAL_NASAL>		0		gruṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གྲུང་པོའི་རྒྱལ་པོ་ glan po’i rgyal po Bez. für den	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	396	122	1	གླང	glin	gli<FINAL_NASAL>		0		glaṅ:53	53	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གླང་ཕྲན་ glin phran.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	396	178	1	ང	glin	gli<FINAL_NASAL>		0		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; khaṅ:1; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ང་བཞི་ལྟེ་བ་ glin bźi Ite ba auch glin bZi’i Ite	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	396	189	1	ང	glin	gli<FINAL_NASAL>		0		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; khaṅ:1; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ང་བཞི་ཌྡེགས་པ་ glin bźi ldegs pa Bez. für Erde	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	400	35	3	འདྲེང	drin	dri<FINAL_NASAL>		0		diṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གློ་བ་འདྲེང་ glo ba ’drin unloyal, untreu sein;	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	401	107	1	གློང	glon	glo<FINAL_NASAL>		0		groṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གློང་ glon pf. !glons umrühren, aufwirbeln.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	405	55	3	དཔང	dban	dba<FINAL_NASAL>		0		dpaṅ:10	10	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	དགའ་རབ་དཔང་རམྱག་ dga’ rab dban phyug	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	407	144	2	སྙིང	sh	s<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	དགང་སྙིང་ dgun shäin Bez. der chin. Tierkreis-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	408	66	2	དང	dun	du<FINAL_NASAL>		0		daṅ:118; rkaṅ:1	119	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	དགན་དང་ dgun dun \dgon dun.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
