volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_1_34	35	110	3	བདག	bdag	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	22	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཅའི་བདག་མོ་ ka ca’i bdag mo
wts_1_34	35	110	4	མོ	mo	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	27	29	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཅའི་བདག་མོ་ ka ca’i bdag mo
wts_1_34	35	112	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	14	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཅའི་བདག་མོ་ ka ca’i bdag mo „Herrin der Reich-
wts_1_34	35	112	2	ཅའི	ca’i	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཅའི་བདག་མོ་ ka ca’i bdag mo „Herrin der Reich-
wts_1_34	35	112	3	བདག	bdag	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	22	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཅའི་བདག་མོ་ ka ca’i bdag mo „Herrin der Reich-
wts_1_34	35	112	4	མོ	mo	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	27	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཅའི་བདག་མོ་ ka ca’i bdag mo „Herrin der Reich-
wts_1_34	35	153	1	ཅོག	ka	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཅོག་ཀ་མཱ་ར་ ka cog ku mä ra, auch ska cogku mä
wts_1_34	35	153	2	ཀ	cog	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཅོག་ཀ་མཱ་ར་ ka cog ku mä ra, auch ska cogku mä
wts_1_34	35	153	3	མཱ	ku	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	19	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཅོག་ཀ་མཱ་ར་ ka cog ku mä ra, auch ska cogku mä
wts_1_34	35	153	4	ར	mä	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	22	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཅོག་ཀ་མཱ་ར་ ka cog ku mä ra, auch ska cogku mä
wts_1_34	35	164	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཅོག་ཞང་ ka cog źaṅ, auch ska cog źaṅ Kurzf. für
wts_1_34	35	164	2	ཅོག	cog	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཅོག་ཞང་ ka cog źaṅ, auch ska cog źaṅ Kurzf. für
wts_1_34	35	164	3	ཞང	źaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	probable_span	17	20	 	,	token_boundary_secure	ཞ:ź;ང:ṅ	ź;ṅ		źaṅ	reviewed_correction_supersession_bridge	ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཅོག་ཞང་ ka cog źaṅ, auch ska cog źaṅ Kurzf. für
wts_1_34	35	176	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	5	7	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆ་ ka cha tka ca.
wts_1_34	35	176	2	ཆ	cha	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆ་ ka cha tka ca.
wts_1_34	35	177	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	6	8	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆུ་ ka chu Tkwa cu.
wts_1_34	35	177	2	ཆུ	chu	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆུ་ ka chu Tkwa cu.
wts_1_34	35	178	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	7	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆེན་ ka chen (ka).
wts_1_34	35	178	2	ཆེན	chen	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆེན་ ka chen (ka).
wts_1_34	35	206	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	11	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆེན་བཞི་ ka chen bźi (ka) „die vier großen
wts_1_34	35	206	2	ཆེན	chen	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆེན་བཞི་ ka chen bźi (ka) „die vier großen
wts_1_34	35	206	3	བཞི	bźi	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	probable_span	19	22	 	 	token_boundary_secure	ཞ:ź	ź		bźi	reviewed_tibetan_exact_transcription_integrity	ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆེན་བཞི་ ka chen bźi (ka) „die vier großen
wts_1_34	36	1	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆེན་ཡེ་ཤེས་” ka chen ye ses...
wts_1_34	36	1	2	ཆེན	chen	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	18	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆེན་ཡེ་ཤེས་” ka chen ye ses...
wts_1_34	36	1	3	ཡེ	ye	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	23	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆེན་ཡེ་ཤེས་” ka chen ye ses...
wts_1_34	36	1	4	ཤེས	ses	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	26	29	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཆེན་ཡེ་ཤེས་” ka chen ye ses...
wts_1_34	36	18	1	ཀ	ka	marker_or_damage	no	no	none	blocked			marker_or_damage	probable_span	9	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	latin_headword_overlap	no	ཀ་གཉས་པ་ ka 3777; pa (ka) „aus zwei ka beste-
wts_1_34	36	18	3	གཉས	pa	marker_or_damage	no	no	none	blocked			marker_or_damage	probable_span	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	latin_headword_overlap	no	ཀ་གཉས་པ་ ka 3777; pa (ka) „aus zwei ka beste-
wts_1_34	36	18	4	པ	ka	marker_or_damage	no	no	none	blocked			marker_or_damage	probable_span	22	24	(	)	token_boundary_secure						ordinary_tibetan_lexical_or_compound	latin_headword_overlap	no	ཀ་གཉས་པ་ ka 3777; pa (ka) „aus zwei ka beste-
wts_1_34	36	23	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	7	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་ཀ་ ka ta ka, auch irrt. ke ta ka ein Baum und
wts_1_34	36	23	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་ཀ་ ka ta ka, auch irrt. ke ta ka ein Baum und
wts_1_34	36	23	3	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	15	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་ཀ་ ka ta ka, auch irrt. ke ta ka ein Baum und
wts_1_34	36	52	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་མ་ཀ་ ka ta ma ka
wts_1_34	36	52	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་མ་ཀ་ ka ta ma ka
wts_1_34	36	52	3	མ	ma	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་མ་ཀ་ ka ta ma ka
wts_1_34	36	52	4	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	18	20	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་མ་ཀ་ ka ta ma ka
wts_1_34	36	63	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	8	10	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀ་ཊུ་ཀ་ ka ta ka Stadt in Indien. -- skt. kataka.
wts_1_34	36	63	2	ཊུ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	11	13	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀ་ཊུ་ཀ་ ka ta ka Stadt in Indien. -- skt. kataka.
wts_1_34	36	63	3	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	16	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀ་ཊུ་ཀ་ ka ta ka Stadt in Indien. -- skt. kataka.
wts_1_34	36	67	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་པུར་ ka ta pur, auch katpur Kampfer; Iga pur.
wts_1_34	36	67	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་པུར་ ka ta pur, auch katpur Kampfer; Iga pur.
wts_1_34	36	67	3	པུར	pur	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	18	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་པུར་ ka ta pur, auch katpur Kampfer; Iga pur.
wts_1_34	36	74	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་པུར་འཛག་ ka ta pur ’dzag „Kampfer trop-
wts_1_34	36	74	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་པུར་འཛག་ ka ta pur ’dzag „Kampfer trop-
wts_1_34	36	74	3	པུར	pur	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	19	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་པུར་འཛག་ ka ta pur ’dzag „Kampfer trop-
wts_1_34	36	74	4	འཛག	’dzag	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	23	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་པུར་འཛག་ ka ta pur ’dzag „Kampfer trop-
wts_1_34	36	79	1	ཀ	Ra	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	12	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀ་ཏ་བང་ཀ་ Ra ta baṅ ka eine Heilpflanze. - skt.
wts_1_34	36	79	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	15	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀ་ཏ་བང་ཀ་ Ra ta baṅ ka eine Heilpflanze. - skt.
wts_1_34	36	79	3	བང	baṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_reviewed_alignment	probable_span	16	19	 	 	token_boundary_secure	ང:ṅ	ṅ		baṅ	reviewed_tibetan_exact_final_ng_source_compatible	sanskrit_or_indic_transcription	none	no	ཀ་ཏ་བང་ཀ་ Ra ta baṅ ka eine Heilpflanze. - skt.
wts_1_34	36	79	4	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	20	22	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀ་ཏ་བང་ཀ་ Ra ta baṅ ka eine Heilpflanze. - skt.
wts_1_34	36	98	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་མ་ཀ་ ka ta ma ka ein kleiner Vogel.
wts_1_34	36	98	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་མ་ཀ་ ka ta ma ka ein kleiner Vogel.
wts_1_34	36	98	3	མ	ma	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་མ་ཀ་ ka ta ma ka ein kleiner Vogel.
wts_1_34	36	98	4	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་མ་ཀ་ ka ta ma ka ein kleiner Vogel.
wts_1_34	36	103	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་རུ་ ka ta ru Gittermuster.
wts_1_34	36	103	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	11	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་རུ་ ka ta ru Gittermuster.
wts_1_34	36	103	3	རུ	ru	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏ་རུ་ ka ta ru Gittermuster.
wts_1_34	36	106	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	11	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀ་ཏ་ལཱི་ ka ta li eine Antilope: - skt. kadali.
wts_1_34	36	106	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	14	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀ་ཏ་ལཱི་ ka ta li eine Antilope: - skt. kadali.
wts_1_34	36	106	3	ལཱི	li	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	17	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀ་ཏ་ལཱི་ ka ta li eine Antilope: - skt. kadali.
wts_1_34	36	115	1	ཀ	'ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	6	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏན་ 'ka tan Baumwollstoff. — Es ist nicht be-
wts_1_34	36	115	2	ཏན	tan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏན་ 'ka tan Baumwollstoff. — Es ist nicht be-
wts_1_34	36	123	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	7	9	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཀ་ཏན་ ""ka tan \ka rten."
wts_1_34	36	123	2	ཏན	tan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཀ་ཏན་ ""ka tan \ka rten."
wts_1_34	36	128	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀ་ཏམ་བྷ་ ka tam bha €111 Lebewesen.
wts_1_34	36	128	2	ཏམ	tam	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀ་ཏམ་བྷ་ ka tam bha €111 Lebewesen.
wts_1_34	36	128	3	བྷ	bha	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀ་ཏམ་བྷ་ ka tam bha €111 Lebewesen.
wts_1_34	36	130	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏའི་བུ་ ka ta’i bu Ika ti bu.
wts_1_34	36	130	2	ཏའི	ta’i	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	13	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏའི་བུ་ ka ta’i bu Ika ti bu.
wts_1_34	36	130	3	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏའི་བུ་ ka ta’i bu Ika ti bu.
wts_1_34	36	131	1	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏའི་བུ་ནོག་ཅན་ ka ta’i bu nog can, auch ka ta’i bu
wts_1_34	36	131	2	ཏའི	ta’i	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	20	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀ་ཏའི་བུ་ནོག་ཅན་ ka ta’i bu nog can, auch ka ta’i bu
