signature_id	operation_signature	operation_type	source_sequence	target_sequence	parent_signature	tibetan_role	tibetan_feature	source_position_type	source_position_value	target_position_type	target_position_value	source_context_pattern	target_context_pattern	domain_condition	source_structural_location	target_structural_role	parent_structural_unit	crosses_role_boundaries	extra_source_material	forbidden_tibetan_roles	forbidden_tibetan_features	forbidden_tibetan_role_features	canonical_target_required	aligned_tibetan_required	exact_tibetan_identities	reviewed_atomic_supporting_syllables	reviewed_supporting_occurrences	reviewed_supporting_volumes	reviewed_page_ranges	historical_support	alternate_witness_support	legitimate_controls	conflicts	evidence_tier	authorization_status	rationale	parent_operation_reviewed_support	parent_operation_alternate_support	parent_operation_global_controls	conditioned_reviewed_support	conditioned_alternate_support	conditioned_controls	conditioned_conflicts
sig_DEL_chod	DEL chod	deletion	chod																				yes	yes		0	0			0	0	3	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	3	0	0	3	0
sig_DEL_chreibung	DEL chreibung	deletion	chreibung																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_chw	DEL chw	deletion	chw																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_cke	DEL cke	deletion	cke																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_d	DEL d	deletion	d																				yes	yes		0	0			0	9	458	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	9	458	0	9	458	0
sig_DEL_dar	DEL dar	deletion	dar																				yes	yes		0	0			0	0	6	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	6	0	0	6	0
sig_DEL_db	DEL db	deletion	db																				yes	yes		0	0			0	0	26	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	26	0	0	26	0
sig_DEL_ddhi	DEL ddhi	deletion	ddhi																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_de	DEL de	deletion	de																				yes	yes		0	0			0	2	14	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	14	0	2	14	0
sig_DEL_ders	DEL ders	deletion	ders																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_deuter	DEL deuter	deletion	deuter																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_dha	DEL dha	deletion	dha																				yes	yes		0	0			0	0	4	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	4	0	0	4	0
sig_DEL_die	DEL die	deletion	die																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_dlich	DEL dlich	deletion	dlich																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_dm	DEL dm	deletion	dm																				yes	yes		0	0			0	0	10	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	10	0	0	10	0
sig_DEL_dma'i	DEL dma'i	deletion	dma'i																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_dmar	DEL dmar	deletion	dmar																				yes	yes		0	0			0	0	1	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	1	0	0	1	0
sig_DEL_dogpo	DEL dogpo	deletion	dogpo																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_dra	DEL dra	deletion	dra																				yes	yes		0	0			0	0	9	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	9	0	0	9	0
sig_DEL_dzon	DEL dzon	deletion	dzon																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_e	DEL e	deletion	e																				yes	yes		0	0			0	7	205	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	7	205	0	7	205	0
sig_DEL_eachtlich	DEL eachtlich	deletion	eachtlich																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_echt	DEL echt	deletion	echt																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_ed	DEL ed	deletion	ed																				yes	yes		0	0			0	0	18	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	18	0	0	18	0
sig_DEL_egender	DEL egender	deletion	egender																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_ehr	DEL ehr	deletion	ehr																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_eig	DEL eig	deletion	eig																				yes	yes		0	0			0	0	1	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	1	0	0	1	0
sig_DEL_ein	DEL ein	deletion	ein																				yes	yes		0	0			0	0	2	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	2	0	0	2	0
sig_DEL_einigung	DEL einigung	deletion	einigung																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_elleicht	DEL elleicht	deletion	elleicht																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_ems	DEL ems	deletion	ems																				yes	yes		0	0			0	0	3	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	3	0	0	3	0
sig_DEL_emzar	DEL emzar	deletion	emzar																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_en	DEL en	deletion	en																				yes	yes		0	0			0	0	19	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	19	0	0	19	0
sig_DEL_enplatte	DEL enplatte	deletion	enplatte																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_enschwanz	DEL enschwanz	deletion	enschwanz																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_er	DEL er	deletion	er																				yes	yes		0	0			0	0	21	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	21	0	0	21	0
sig_DEL_ereckig	DEL ereckig	deletion	ereckig																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_ermesser	DEL ermesser	deletion	ermesser																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_es	DEL es	deletion	es																				yes	yes		0	0			0	0	15	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	15	0	0	15	0
sig_DEL_esflagge	DEL esflagge	deletion	esflagge																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_esp	DEL esp	deletion	esp																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_fu	DEL fu	deletion	fu																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_führer	DEL führer	deletion	führer																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_g	DEL g	deletion	g																				yes	yes		0	0			0	2	598	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	598	0	2	598	0
sig_DEL_g.yan	DEL g.yan	deletion	g.yan																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_g.yos	DEL g.yos	deletion	g.yos																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_ga	DEL ga	deletion	ga																				yes	yes		0	0			0	0	29	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	29	0	0	29	0
sig_DEL_gegenūbe	DEL gegenūbe	deletion	gegenūbe																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_gehö	DEL gehö	deletion	gehö																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_gelkadaver	DEL gelkadaver	deletion	gelkadaver																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_ger	DEL ger	deletion	ger																				yes	yes		0	0			0	0	1	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	1	0	0	1	0
sig_DEL_gi	DEL gi	deletion	gi																				yes	yes		0	0			0	1	10	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	10	0	1	10	0
sig_DEL_gir	DEL gir	deletion	gir																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_glin	DEL glin	deletion	glin																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_glückb	DEL glückb	deletion	glückb																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_gon	DEL gon	deletion	gon																				yes	yes		0	0			0	0	3	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	3	0	0	3	0
sig_DEL_gos	DEL gos	deletion	gos																				yes	yes		0	0			0	0	2	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	2	0	0	2	0
sig_DEL_gpi	DEL gpi	deletion	gpi																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_grü	DEL grü	deletion	grü																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_gs	DEL gs	deletion	gs																				yes	yes		0	0			0	0	123	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	123	0	0	123	0
sig_DEL_gseb	DEL gseb	deletion	gseb																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_gskomman	DEL gskomman	deletion	gskomman																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_gsud	DEL gsud	deletion	gsud																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_gu	DEL gu	deletion	gu																				yes	yes		0	0			0	0	16	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	16	0	0	16	0
sig_DEL_gur	DEL gur	deletion	gur																				yes	yes		0	0			0	1	1	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	1	0	1	1	0
sig_DEL_gy	DEL gy	deletion	gy																				yes	yes		0	0			0	0	57	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	57	0	0	57	0
sig_DEL_gyen	DEL gyen	deletion	gyen																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_gyigsas	DEL gyigsas	deletion	gyigsas																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_DEL_gyu	DEL gyu	deletion	gyu																				yes	yes		0	0			0	0	19	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	19	0	0	19	0
sig_DEL_gyur	DEL gyur	deletion	gyur																				yes	yes		0	0			0	0	5	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	5	0	0	5	0
