volume	page	line	token_index	tibetan_syllable	original_source	applied_target	correction_reason	correction_batch	target_integrity_status	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	blocked_reason	violated_transcription_feature	proposed_disposition	context_excerpt
wts_1_34	93	106	2	གྱོང	gyon	gyoṅ	reviewed_tibetan_exact_final_ng_historical_witness	repeated_historical_gyong_consensus_batch_20260728	transcription_integrity_pass	no	sufficient	pass					validated	ཀོ་གྱོང་ ko gyoṅ hartes Leder.
wts_1_34	96	165	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	"ཀོང་ ""koṅ"
wts_1_34	96	214	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ 'koṅ ausgehöhlt, holprig, vgl. Ikon kon;
wts_1_34	97	5	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཀ་ན་ koṅ ka na, auch kon ku na npr. ein Land
wts_1_34	97	18	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཀྭ་ན་ koṅ ku na 1]/©60/7 ka na.
wts_1_34	97	19	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཀོང་ koṅ koṅ ausgehöhlt, löchrig, holprig.
wts_1_34	97	19	2	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཀོང་ koṅ koṅ ausgehöhlt, löchrig, holprig.
wts_1_34	97	25	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་སྐྲ་ koṅ skra die Haartracht von Kon-po.
wts_1_34	97	41	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཅན་ koṅ can eine Speise.
wts_1_34	97	46	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཅོ་ koṅ co, auch kon jo chın. Titel für Prinzes-
wts_1_34	97	56	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་རྗེ་དཀར་པོ་ koṅ rje dkar po
wts_1_34	97	75	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཆས་ koṅ chas die Tracht von Kon-po.
wts_1_34	97	78	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཆུ་ koṅ chu N. eines Flusses.
wts_1_34	97	87	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཇོ་ koṅ jo !kon co.
wts_1_34	97	88	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་རྗེ་དཀར་དམར་ koṅ rje dkar dmar der weiße
wts_1_34	97	98	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་རྗེ་དཀར་པོ་ koṅ rje dkar po, auch rkon rje dkar
wts_1_34	97	111	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་རྗེ་བྲང་དཀར་ koṅ rje braṅ dkar
wts_1_34	97	111	3	བྲང	bran	braṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_brang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་རྗེ་བྲང་དཀར་ koṅ rje braṅ dkar
wts_1_34	97	141	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་རྣ་ koṅ ma eine Art Ohrschmuck.
wts_1_34	97	158	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་པོ་ 'koṅ po Opferschale; vgl. Ikon bu.
wts_1_34	98	23	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་པོ་བུ་ཆུ་ koṅ po bu chu npr. der Bu-chu-Tem-
wts_1_34	98	43	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་པོ་བོན་རི་ koṅ po bon ri npr. ein Berg.
wts_1_34	98	48	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་པོ་བྲག་གསུམ་ koṅ po brag gsum rdzoṅ npr. ein
wts_1_34	98	51	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་མོ་ 'koṅ mo
wts_1_34	98	60	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་སྤྲེལ་ koṅ sprel eine aus Kon-po stammende
wts_1_34	98	104	3	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	901,3). ཀོང་མོ་ 'koṅ mo tiefe Höhle.
wts_1_34	98	106	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་པོ་ལོ་ གསར་ koṅ po lo gsar Kon-po-Neujahr.
wts_1_34	98	114	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	"ཀོང་མོ་ ""koṅ mo Frau oder Mädchen aus Kon-po."
wts_1_34	98	118	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཙེ་ koṅ tse auch koṅ rtse, koṅ tshe.
wts_1_34	98	161	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་བཙུན་དེ་མོ་ koṅ btsun de mo, auch rkon btsun
wts_1_34	98	167	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཡུལ་ koṅ yul
wts_1_34	98	193	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཞྭ་ koṅ Zwa, die Kopfbedeckung von Män-
wts_1_34	98	199	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཞག་ koṅ Zag, „die Tage von Kon [-p o] “ ein
wts_1_34	98	221	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཡུལ་ koṅ yul kon po.
wts_1_34	99	1	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཡུལ་བྲེ་སྣ་ koṅ yul bre sna
wts_1_34	99	3	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཡུལ་བྲེ་སྣ་ koṅ yul bre sna, alte Schreibung
wts_1_34	99	10	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ལི་ koṅ li eine Heilpflanze, synon. ga dur
wts_1_34	99	16	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ལུང་ koṅ luṅ ein bestimmtes Jahr.
wts_1_34	99	16	2	ལུང	lun	luṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_lung_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ལུང་ koṅ luṅ ein bestimmtes Jahr.
wts_1_34	99	21	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ཤེང་ koṅ sen eine Region in der Nähe von
wts_1_34	99	38	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ལྷ་ཀོང་བཙུན་རྒྱ་ལ་ koṅ lha koṅ bisun rgya la
wts_1_34	99	38	3	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ལྷ་ཀོང་བཙུན་རྒྱ་ལ་ koṅ lha koṅ bisun rgya la
wts_1_34	99	41	1	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀོང་ལྷམ་ koṅ lham, das Schuhwerk von Frauen
wts_1_34	104	89	1	ཀྱང	kyan	kyaṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_kyang_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	ཀྱང་ཀྱོང་ kyaṅ kyon uneben, wellig.
wts_1_34	106	3	8	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	5 ཨ་ཙརྨ་ཡེ་ཤེས་དབང་པོ་ kyi a tsarya ye 4©$ dbaṅ po
wts_1_34	107	1	2	ཐང	than	thaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_consensus_clean_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀྱུས་ཐང་ལ་ kyus thaṅ la
wts_1_34	107	3	2	ཐང	than	thaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_later_damage_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀྱས་ཐང་ལ་ kyus thaṅ la npr. Kloster in 2 1531
wts_1_34	107	127	2	ཤིང	Sin	Siṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	reviewed_transcription_exception	yes	partial	blocked	source_variant_requires_manual_review	family_block	reviewed_exception		blocked	ཀྱིར་ཤིང་ kyer Siṅ Iskyer sin.
wts_1_34	107	133	2	ཏང	tan	taṅ	reviewed_tibetan_exact_final_ng_consensus	final_ng_tang_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀྱོ་།ཏང་ kyo taṅ auch kyo ba taṅ Eisenhaken, vgl.
wts_1_34	109	55	1	ཀྲོང	kron	kroṅ	reviewed_tibetan_exact_final_ng_source_compatible	one_anchor_krong_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀྲོང་ངེ་ kroṅ ne
wts_1_34	109	88	1	ཀྲོང	kron	kroṅ	reviewed_tibetan_exact_final_ng_source_compatible	one_anchor_krong_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀྲོང་ཀྲོང་ kroṅ kroṅ.
wts_1_34	109	88	2	ཀྲོང	kron	kroṅ	reviewed_tibetan_exact_final_ng_source_compatible	one_anchor_krong_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀྲོང་ཀྲོང་ kroṅ kroṅ.
wts_1_34	109	100	1	ཀྲོང	kron	kroṅ	reviewed_tibetan_exact_final_ng_source_compatible	one_anchor_krong_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀྲོང་ངེ་ kroṅ ne auch kran ne aufgerichtet, auf-
wts_1_34	110	77	2	ཁུང	khun	khuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཀླད་ཁུང་ klad khuṅ Hirnschale.
wts_1_34	111	163	2	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུ་ཁང་ klu khaṅ
wts_1_34	112	31	2	གླང	glan	glaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_glang_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀླུ་གླང་ klu glaṅ ein myth. Wesen; — dmar po „der
wts_1_34	112	138	5	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀླ་ལྕམ་ཁོད་དེ་རིང་མོ་ klu lcam khod de riṅ mo npr.
wts_1_34	113	66	3	ཁྱུང	khyun	khyuṅ	reviewed_tibetan_exact_final_ng_consensus	final_ng_khyung_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུ་འདུལ་ཁྱུང་ཆེན་ཕུག་ klu ’dul khyuṅ chen phug N.
wts_1_34	113	134	4	ཁྱུང	khyun	khyuṅ	reviewed_tibetan_exact_final_ng_consensus	final_ng_khyung_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུ་ཕྲུག་འོད་ཁྱུང་ klu phrug ’od khyuṅ \klu sbrul ’od
wts_1_34	113	164	2	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུ་དབང་ klu dbaṅ „Herrscher der Nägas“.
wts_1_34	113	203	5	གླིང	glin	gliṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gling_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཀླུ་འབྲུག་ མཐུ་རྩལ་གླིང་ klu ’brug mthu rtsal gliṅ N.
wts_1_34	114	95	14	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	klag (7. glag) ba lam pa glu (7, klu) mes tshul ལླུ་མ་དུང་སྐྱང་མ་ klu mo duṅ skyon ma npr. eine
wts_1_34	114	154	3	གདོང	gdon	gdoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gdong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཀླུ་སྨན་གདོང་དྲུག་ klu sman gdoṅ drug npr. eine
wts_1_34	114	218	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུ་ཡི ་དབང་ཕྱུག་ klu yi dbaṅ phyug.
wts_1_34	115	26	2	ཤིང	sin	siṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	reviewed_transcription_exception	yes	partial	blocked	source_variant_requires_manual_review	family_block	reviewed_exception		blocked	ཀླུ་ཤིང་ kla siṅ eine Pflanze, „Näga-Baum“, ein
wts_1_34	115	56	1	ཀླུང	klun	kluṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_klung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུང་ཆུ་ kluṅ chu
wts_1_34	115	94	1	ཀླུང	klun	kluṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_klung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུང་ཆུ་ kluṅ chn.
wts_1_34	115	169	1	ཀླུང	klun	kluṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_klung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུང་རྟ་དགྲ་བཟློག་ kluṅ rta dgra bzlog ein Ritual zur
wts_1_34	115	182	1	ཀླུང	klun	kluṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_klung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུང་ལྡན་ kluṅ ldan Bergfluß, Wasserfall.
wts_1_34	115	185	1	ཀླུང	klun	kluṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_klung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཀླུང་ཚུགས་ kluṅ tshugs npr. Ortsname, vgl. Irlun
