volume	page	line	token_index	tibetan_syllable	source	canonical_target	current_alignment_status	rescue_category	line_zone	tibetan_token_ordinal	latin_token_ordinal	token_start	token_end	boundary_status	damage_scope	marker_attached	layout_signature	positive_layout_support	negative_layout_collisions	upgrade_authorized	blocker	context_excerpt
wts_1_34	266	173	1	ཁུག	Rhugrta	khug	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	8	15	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	ཁུག་རྟ་ Rhugrta Schwalbe.
wts_8_b	53	71	3	ཁུག	Tbar	khug	boundary_or_damage	marker_attached	headword_line	unavailable	3	27	31	token_boundary_secure	none	yes	headword_line|secure_complete_span|token_index=3|preceding=space|following=space	254	0	no	layout_pattern_not_zero_collision_high_support	བར་གྱི་ཁུག་པ་ bar gikhugpa Tbar klug.
wts_1_34	266	145	1	ཁུག	bug	khug	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	8	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	ཁུག་ bug.
wts_1_34	267	1	1	ཁུགས	Rhugs	khugs	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	ཁུགས་ Rhugs
wts_8_b	255	4	2	ཁུང	Felshöhle	khuṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	19	28	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	བྲཐ།ཁུང་ bragkburi Felshöhle, Felsspalte.
wts_1_34	490	144	3	ཁུང	Fenster	khuṅ	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	3	18	25	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=3|preceding=space|following=other	0	2	no	layout_pattern_not_zero_collision_high_support	སྒི་ཁུང་ $97 khun Fenster.
wts_1_34	930	40	6	ཁུང	Genick	khuṅ	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	6	30	36	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=6|preceding=space|following=other	0	0	no	layout_pattern_not_zero_collision_high_support	ལྟག་ཁུང་ //9 5/0://7? Nacken, Genick.
wts_1_34	267	52	1	ཁུང	Rhun	khuṅ	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	8	12	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	ཁུང་ཉལ་ Rhun nal.
wts_1_34	815	94	2	ཁུང	brgyud	khuṅ	boundary_or_damage	damaged_ocr	headword_line	unavailable	2	25	31	token_boundary_secure	tibetan_headword_overlap	no	headword_line|secure_complete_span|token_index=2|preceding=space|following=space	526	0	no	layout_pattern_not_zero_collision_high_support	སྙན་ཁུང་བརྒྱད་ ༠༩༩༩ khun brgyud „Iradition
wts_1_34	269	71	1	ཁུལ	'chul	khul	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	10	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	ཁུལ་ 'chul zu erw. gehören,
wts_1_34	269	94	1	ཁུལ	Wehul	khul	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	10	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	ཁུལ་ Wehul.
wts_1_34	299	9	4	ཁུལ	’khrul	khul	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	4	22	28	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=4|preceding=other|following=space	0	0	no	layout_pattern_not_zero_collision_high_support	ཁུལ་ཡས་ /5/?7// ༡/7$ \’khrul yas.
wts_1_34	613	83	2	ཁེབ	leb	kheb	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	16	19	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=space	61	1	no	layout_pattern_not_zero_collision_high_support	ལྕགས་ཁེབ་ lcags leb Eisenblech.
wts_1_34	275	29	1	ཁོག	Rhog	khog	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	7	11	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	ཁོག་པ་ Rhog pa.
wts_1_34	275	212	4	ཁོང	Inneres	khoṅ	boundary_or_damage	marker_attached	tibetan_only	unavailable	4	14	21	token_boundary_secure	damage_before_latin_alignment	yes	tibetan_only|missing_transliteration|token_index=4|preceding=space|following=other	2	0	no	layout_pattern_not_zero_collision_high_support	ཁོང་ 25/060/7 Inneres, Bauch; wird häufig bei der
wts_1_34	275	182	1	ཁོང	kbon	khoṅ	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	9	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	ཁོང་ kbon;
wts_1_34	276	99	1	ཁོང	khon	khoṅ	boundary_or_damage	damaged_ocr	headword_line	unavailable	1	10	14	token_boundary_secure	latin_headword_overlap	no	headword_line|secure_complete_span|token_index=1|preceding=space|following=space	788	1	no	layout_pattern_not_zero_collision_high_support	ཁོང་སྙིང་ khon $/7/77 Fisenkette.
wts_1_34	494	158	4	ཁོང	lor	khoṅ	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	4	25	28	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=4|preceding=space|following=space	4	0	no	layout_pattern_not_zero_collision_high_support	སྒོ་ཡི་མེ་ཁོང་ sgo yı me lor Türblatt.
wts_9_m	100	49	2	ཁོར	kbom	khor	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	12	16	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	མི་ཁོར།་ mi kbom auch — pa, mi khoms, mi
wts_1_34	279	11	3	ཁོལ	ma	khol	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	3	13	15	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=3|preceding=space|following=space	1	0	no	layout_pattern_not_zero_collision_high_support	ཁོལ་མ་ 25/9/ ma kochend, gekocht.
wts_1_34	279	27	2	ཁོལ	mo	khol	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	2	14	16	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=space	61	1	no	layout_pattern_not_zero_collision_high_support	ཁོལ་མོ་ 25/¢/ mo kochend.
wts_1_34	540	209	2	ཁོས	los	khos	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	15	18	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=space	61	1	no	layout_pattern_not_zero_collision_high_support	ངོ་ཁོས་ཤེས་ no los ses selbstverständlich
wts_1_34	279	56	1	ཁྱག	klyag	khyag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	5	10	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=other	0	0	no	layout_pattern_not_zero_collision_high_support	ཁྱག་ klyag
wts_1_34	442	204	1	ཁྱགས	’oyus	khyags	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=other|following=space	1	1	no	layout_pattern_not_zero_collision_high_support	ཁྱགས་པ་ ”’oyus pa Verbalnomen zu ’gyus.
wts_1_34	280	173	1	ཁྱད	kbyad	khyad	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	15	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	ཁྱད་གསོད་ kbyad gsod Kurzf. für khyad du
wts_1_34	62	21	6	ཁྱབ	Himmel	khyab	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	6	25	31	token_boundary_secure	latin_headword_overlap	no	example_tibetan_latin|gloss_intrusion|token_index=6|preceding=space|following=other	0	0	no	layout_pattern_not_zero_collision_high_support	ཀུན་ཁྱབ་ kun /0/777/4/7? Himmel, Himmelsrichtung.
wts_1_34	281	172	1	ཁྱབ	Rhyab	khyab	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	16	21	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	ཁྱབ་འཇུག་དགའ་མ་ Rhyab ug dga’ ma Beiname
wts_1_34	62	39	2	ཁྱབ	klyab	khyab	boundary_or_damage	damaged_ocr	headword_line	unavailable	2	23	28	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ཀུན་ཁྱབ་བཞིན་སྟོན་ kun klyab [2772 ston (zweifel-
wts_1_34	79	87	6	ཁྱབ	pa	khyab	boundary_or_damage	damaged_ocr	headword_line	unavailable	6	31	33	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=6|preceding=space|following=space	2	0	no	layout_pattern_not_zero_collision_high_support	ཀུན་ནས་ཁྱབ་པ་ kun nas /9/77/45 pa ganz erfüllt sein;
wts_9_m	101	3	2	ཁྱིམ	Haushalt	khyim	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	17	25	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	མི་ཁྱིམ་ mikbyim Haushalt, Wohnhaus, Haus,
wts_1_34	114	4	4	ཁྱུང	kbyun	khyuṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	4	33	38	token_boundary_secure	none	no	headword_line|probable_span|token_index=4|preceding=space|following=space	20	1	no	layout_pattern_not_zero_collision_high_support	ཀླུ་སྦྲལ་འོད་ཁྱུང་ klu sbrul ’od kbyun ¦/5// sbrul ’od
wts_35_51	1116	13	2	ཁྱེར	Bote	khyer	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	18	22	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	འཕྲིན་ཁྱེར་པོ་ po Bote, Kurier.
wts_1_34	292	150	1	ཁྲག	Rhrag	khrag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	9	14	token_boundary_secure	later_gloss_or_commentary	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	ཁྲག་འབབ་ Rhrag 'bab Bez. für den Fluß 51(3.
wts_1_34	293	19	1	ཁྲག	Rhrag	khrag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	14	19	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	ཁྲག་ལས་གྱར་པ་ Rhrag las gyur pa Bez. für
wts_1_34	537	128	2	ཁྲལ	Kopfsteuer	khral	boundary_or_damage	damaged_ocr	headword_line	unavailable	2	17	27	token_boundary_secure	tibetan_headword_overlap	no	headword_line|secure_complete_span|token_index=2|preceding=space|following=other	140	0	no	layout_pattern_not_zero_collision_high_support	ངོ་ཁྲལ་ ༡༠ khral Kopfsteuer.
wts_1_34	438	38	3	ཁྲིད	Führer	khrid	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	3	19	25	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=3|preceding=space|following=other	0	2	no	layout_pattern_not_zero_collision_high_support	འགོ་ཁྲིད་ 20 khrid Führer, Anführer, Leiter.
wts_1_34	575	3	2	ཁྲོ	Reichtum	khro	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	14	22	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	ཧུ་ཁྲོ་ <¢ bo Reichtum, Besitz.
wts_1_34	539	54	2	ཁྲོ	bo	khro	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	18	20	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ངོ་ཁྲོ་ཉི དཀུ་ no bo nid sku
wts_1_34	457	152	3	ཁྲོ	gebeugt	khro	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	3	16	23	token_boundary_secure	tibetan_headword_overlap	no	tibetan_latin_mixed|ambiguous_span|token_index=3|preceding=space|following=other	0	0	no	layout_pattern_not_zero_collision_high_support	རྒར་ཁྲོ་ ༡97 po gebeugt, krumm.
wts_1_34	301	151	1	ཁྲོ	kbro	khro	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	ཁྲོ་ལྔན་ kbro ldan Held.
wts_1_34	536	85	2	ཁྲོ	po	khro	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	14	16	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ངེས་ཁྲོ'་ nes po sicher, gewiß.
wts_1_34	802	3	5	ཁྲོ	schläfrig	khro	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	5	21	30	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=5|preceding=space|following=space	0	0	no	layout_pattern_not_zero_collision_high_support	གཉིད་ཁྲོ་ 0/77/7 bro schläfrig sein, einschlafen.
wts_9_m	102	60	2	གང	Mannshöhe	gaṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	14	23	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	མི་གང་ migari Mannshöhe, Klafter.
wts_1_34	338	83	2	གང	dag	gaṅ	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	2	13	16	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=2|preceding=space|following=space	2	0	no	layout_pattern_not_zero_collision_high_support	གང་དག་ 4927? dag ↑ gaṅ 3.
wts_1_34	337	95	2	གང	ga	gaṅ	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	2	9	11	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=space	61	1	no	layout_pattern_not_zero_collision_high_support	གང་ག་ 77 ga alles.
wts_1_34	345	21	1	གང	gad	gaṅ	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	10	token_boundary_secure	later_gloss_or_commentary	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	གང་མོ་ gad mo Lachen, Gelächter; ~$ ’debs
wts_8_b	101	52	3	གང	gari	gaṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	3	21	25	token_boundary_secure	none	no	headword_line|probable_span|token_index=3|preceding=space|following=space	75	3	no	layout_pattern_not_zero_collision_high_support	"བུམ་པ་གང་བྱོ་ bum pa gari byo ""eine volle Va-"
