tibetan_syllable	latin_form	volume	page	line	token_index	provenance_class	canonical_teaching_status	correction_evidence_scope	domain_context	alignment_confidence	headword_transliteration_span_status	context_excerpt
ཀ	ka	wts_1_34	37	156	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་ཐོ་ ka tho ('ka 3.) alphabetisches Kennzeichen,
ཀ	ka	wts_1_34	37	160	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དག་ ka dag
ཀ	ka	wts_1_34	37	175	1	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	sanskrit_or_indic_transcription	secure_positional_alignment	secure_complete_span	ཀ་ཏོ་རམ་ ka tho ram hart, fest. - skt. kathora.
ཀ	ka	wts_1_34	37	178	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་ཐོག་ ka thog, auch kah thog ein Kloster in
ཀ	ka	wts_1_34	37	187	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀ་ད་ལ་ ka da la ein Baum. ¬~ für skt. kadara N. ei-
ཀ	ka	wts_1_34	37	201	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དག་ ka dag (ka), auch kah dag Kurzf. für ka
ཀ	ka	wts_1_34	38	1	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དག་ཁྲེགས་” ka dag khregs ...
ཀ	ka	wts_1_34	38	21	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དག་ཁྲེགས་ཆོད་ ka dag khregs chod 1557©95 chod.
ཀ	ka	wts_1_34	38	51	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་དྲུའི་བུ་ ka dru’i bu
ཀ	ka	wts_1_34	38	60	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀ་དམ་པ་སྐྱེས་ ka dam pa skyes - für skt. kada-
ཀ	ka	wts_1_34	38	66	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀ་དམ་པ་ཅན་ ka dam pa can Wolke. - für skt.
ཀ	ka	wts_1_34	38	71	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དམ་པ་བདེ་གཤེགས་ ka dam pa bde gsegs, auch
ཀ	ka	wts_1_34	38	80	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དམ་བ་ ka dam ba Tka dam pa.
ཀ	ka	wts_1_34	38	89	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དར་ ka dar (ka) „Säulen-Seide“, ein 1/054 btags,
ཀ	ka	wts_1_34	38	101	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་དྲུའི་བུ་ ka dru’i bu Schlangendämon, Näga. -
ཀ	ka	wts_1_34	38	110	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དྲོད་ ka drod
ཀ	ka	wts_1_34	38	114	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དྲོད་ ka drod ein [heiliger] Ort in A-mdo.
ཀ	ka	wts_1_34	38	119	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་གདན་ ka gdan (ka) Säulenbasis, Sockel der
ཀ	ka	wts_1_34	38	140	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་སྡེ་ ka sde ('ka) „die ka-Klasse“, der Abschnitt
ཀ	ka	wts_1_34	38	154	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀ་ན་ཀ་ ka na ka Gold - skt. kanaka.
ཀ	ka	wts_1_34	38	154	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀ་ན་ཀ་ ka na ka Gold - skt. kanaka.
ཀ	ka	wts_1_34	38	163	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་ནམ་ ka nam
ཀ	ka	wts_1_34	38	171	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀ་ན་གཱ་པྟ་ ka na gu Dta npr., ein Brahmane. - skt.
ཀ	ka	wts_1_34	38	192	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་ན་ཙ་ ka na tsa ein Baum.
ཀ	ka	wts_1_34	38	195	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་ན་ཡ་ ka na ya, auch ka na ya eine Waffe, Speer.
ཀ	ka	wts_1_34	38	208	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་ནམ་ ka nam ein Ort und eine Lokalherrschaft
ཀ	ka	wts_1_34	39	6	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་ནས་དག་པ་ ka nas dag pa !ka dag.
ཀ	ka	wts_1_34	39	7	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་ནི་ཀ་ ka ni ka \ka niska.
ཀ	ka	wts_1_34	39	7	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་ནི་ཀ་ ka ni ka \ka niska.
ཀ	ka	wts_1_34	39	9	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་ནིངྐ་ ka niska, auch ka nis ka, ka ni ska, ka ni ka
ཀ	ka	wts_1_34	39	53	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་རྡི་ཀ་ ka mi ka \kari ka.
ཀ	ka	wts_1_34	39	53	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་རྡི་ཀ་ ka mi ka \kari ka.
ཀ	ka	wts_1_34	39	57	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་པཱ་ལ་ ka pa la, auch ka pa li, ka pa li Hirnschale,
ཀ	ka	wts_1_34	39	78	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་པ་ལི་ ka pa li, ka pa li Tka pa la.
ཀ	ka	wts_1_34	39	82	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་པི་ ka pi Ika pi ttha.
ཀ	ka	wts_1_34	39	84	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་པི་ད་ ka pi da Ika pittha.
ཀ	ka	wts_1_34	39	86	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀ་པི་ལ་ ka pi la ~ skt. kapila.
ཀ	ka	wts_1_34	39	97	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་པི་སྟ་ན་ ka pi sta na, auch ka pe stan ein Land,
ཀ	ka	wts_1_34	39	108	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་པེ་སྟན་ ka pe stan
ཀ	ka	wts_1_34	39	132	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་པེ་སྙན་ ka pe stan Tka pi sta na.
ཀ	ka	wts_1_34	39	133	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་པེད་ ka ped, auch ka pad, ka bed, ka bad eine
ཀ	ka	wts_1_34	39	161	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་འཕན་ ka ’phan
ཀ	ka	wts_1_34	39	163	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	"ཀ་པོ་ཏ་ ""ka po ta, auch ka bo ta. - irrt. für skt. ka-"
ཀ	ka	wts_1_34	39	169	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་པོད་ ka pod irrt. für !ka ped.
ཀ	ka	wts_1_34	39	171	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དཔེ་ ka dpe (ka) „Schriftvorlage für das Al-
ཀ	ka	wts_1_34	39	179	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་སྤུངས་ ka spuns Säulenreihe, Kolonnade außer-
ཀ	ka	wts_1_34	39	188	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་ཕྲེང་ ka phreṅ ('ka) „ka-Kranz“, alphabetische
ཀ	ka	wts_1_34	39	205	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་འཕན་ ka ’phan (ka) Behang an der Vordersei-
ཀ	ka	wts_1_34	40	1	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བ་ ka ba
ཀ	ka	wts_1_34	40	16	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བ་ ka ba (ka).
ཀ	ka	wts_1_34	40	54	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བ་བཞི་ ka ba b&i
ཀ	ka	wts_1_34	40	62	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་བ་ཁྲི་སྐྱིད་ ka ba khri skyid, auch ka ba khrid
ཀ	ka	wts_1_34	40	72	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བ་འདྲ་བ་ ka ba ’dra ba (ka) „säulenähnlich“,
ཀ	ka	wts_1_34	40	85	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བ་དཔལ་བརྩེགས་ ka ba dpal brisegs, auch ska ba
ཀ	ka	wts_1_34	40	97	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བ་བཞི་ ka ba bźi (*ka) „die vier Säulen“, Bez.
ཀ	ka	wts_1_34	40	110	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བ་ལི་ ka ba li
ཀ	ka	wts_1_34	40	116	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བ་ལི་ ka ba li aufklappbarer, mit Stoff be-
ཀ	ka	wts_1_34	40	127	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཀ་བ་ཤཱཀྱ་དབང་ཕྱུག་ ka ba Sakya dbaṅ phyug, auch
ཀ	ka	wts_1_34	40	146	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བད་ ka bad !ka ped.
ཀ	ka	wts_1_34	40	150	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བེ་ཀོ་ བེ་ ka be ko be (ko ba) Kurzf.kab kob steif,
ཀ	ka	wts_1_34	40	160	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བེ་ལ་ ka be la die Stadt Kabul.
ཀ	ka	wts_1_34	40	172	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བེད་ ka bed !ka ped.
ཀ	ka	wts_1_34	40	173	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བོ་ཏ་ ka bo ta Tka po ta.
ཀ	ka	wts_1_34	40	174	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་བྲག་ ka brag ein klösterliches Studienzentrum
ཀ	ka	wts_1_34	40	188	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་དབྲག་ ka dbrag (ka) Zwischenraum zwischen
ཀ	ka	wts_1_34	40	195	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་འབུར་གནས་ནང་ ka 'bur gnas nani ein heiliger
ཀ	ka	wts_1_34	40	208	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་མ་ ka ma \sten —.
ཀ	ka	wts_1_34	40	209	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་མ་ཏ་ ka ma ta.
ཀ	ka	wts_1_34	41	1	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་མ་རུ་ ka ma ru
ཀ	ka	wts_1_34	41	6	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་མ་རུ་ ka ma ru ein Stein.
ཀ	ka	wts_1_34	41	33	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་མ་ལ་ ka ma la.
ཀ	ka	wts_1_34	41	51	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་མ་ལརཀི་ཏ་ ka ma laraksi ta
ཀ	ka	wts_1_34	41	66	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་མ་ལ་ཀུ་ལི་ཤ་ ka ma la ku li sa npr, ein
