volume	page	line	token_index	tibetan_syllable	captured_token	token_start	token_end	preceding_character	following_character	boundary_status	context_excerpt
wts_8_b	87	44	2	མོའི	mo	19	21	 	'	token_boundary_ambiguous	བུ་མོའི་བདག་པོ་ bu mo' bdag po Bez. für
wts_8_b	95	1	3	དགའ	dga	20	23	 	’	token_boundary_ambiguous	བུང་བ་དགའ་བ་ buṅ ba dga’ ba
wts_8_b	97	25	3	དགའ	dga	25	28	 	’	token_boundary_ambiguous	བུད་མེད་དགའ་ཤིང་ bud med dga’ Siṅ Bez. für
wts_8_b	147	69	3	དཀའ	dka	23	26	 	'	token_boundary_ambiguous	བྱ་འཆད་དཀའ་བ་ bya chad dka' ba npr. ein bud-
wts_8_b	157	28	2	མཚའ	mtsha	15	20	 	'	token_boundary_ambiguous	བྱ་མཚའ་ལུ་ bya mtsha' lu lmtsha' In.
wts_8_b	171	44	4	དཔའ	dpa	33	36	 	'	token_boundary_ambiguous	བྱང་ཆུབ་སེམས་དཔའ་ byaṅ chub sems dpa'
wts_8_b	172	1	4	དཔའ	dpa	33	36	 	'	token_boundary_ambiguous	བྱང་ཆུབ་སེམས་དཔའ་ byaṅ chub sems dpa'
wts_8_b	172	48	4	དཔའ	dpa	34	37	 	'	token_boundary_ambiguous	བྱང་ཆུབ་སེམས་དཔའ་ byani chub sems dpa'
wts_8_b	202	18	1	ྭ	mda	14	17	 	'	token_boundary_ambiguous	"> ›, › ) ¢/ ྭ mda' 0 dkar brag ""im oberen Teil von Byin"
wts_8_b	209	49	2	ཟའི	za	22	24	 	'	token_boundary_ambiguous	བྱིན་ཟའི་ཕུང་པོ་ byin za' phuṅ po Bez. für einen
wts_8_b	303	39	2	གཟའ	gza	12	15	 	'	token_boundary_ambiguous	བླ་གཟའ་ bla gza' der Planet, der der Lebens-
wts_8_b	322	27	2	མཐའ	mtha	16	20	 	'	token_boundary_ambiguous	བློ་མཐའ་ཡས་ blo mtha' yas npr. ein Buddha.
wts_8_b	328	43	2	གཡའ	g.ya	13	17	 	'	token_boundary_ambiguous	བློ་གཡའ་ blo g.ya'
wts_8_b	328	75	2	གཡའ	g.ya	13	17	 	'	token_boundary_ambiguous	བློ་གཡའ་ blo g.ya' Schaudern.
wts_8_b	358	15	2	པོའི	po	19	21	 	'	token_boundary_ambiguous	དབང་པོའི་དྲག་ dbaṅ po' dgra Bez. für Asura.
wts_8_b	358	30	2	པོའི	po	18	20	 	'	token_boundary_ambiguous	དབང་པོའི་ཆང་ dbaṅ po' chaṅ Bez. für den
wts_8_b	358	42	2	པོའི	po	19	21	 	'	token_boundary_ambiguous	དབང་པོའི་ཏོག་ dbaṅ po' tog ein Samādhi.
wts_8_b	359	50	2	པོའི	po	18	20	 	'	token_boundary_ambiguous	དབང་པོའི་ལག་ dbaṅ po' lag auch — pa, dban
wts_8_b	359	70	2	པོའི	po	18	20	 	'	token_boundary_ambiguous	དབང་པོའི་ལམ་ dbaṅ po' lam Bez. für die
wts_8_b	366	1	1	དབའ	dba	6	9	'	'	token_boundary_ambiguous	དབའ་ 'dba'
wts_8_b	366	47	1	དབའ	dba	10	13	 	'	token_boundary_ambiguous	དབའ་རླབས་ dba' rlabs
wts_8_b	366	62	1	དབའ	dba	6	9	'	'	token_boundary_ambiguous	དབའ་ 'dba' trba.
wts_8_b	366	63	1	དབའ	ddba	10	14	 	'	token_boundary_ambiguous	དབའ་ཀློང་ ddba' kloṅ klon.
wts_8_b	366	64	1	དབའ	dba	9	12	 	'	token_boundary_ambiguous	དབའ་རྒལ་ dba' rgal auch dba' sgal Flut; Was-
wts_8_b	366	84	1	དབའ	dba	10	13	 	'	token_boundary_ambiguous	དབའ་རླབས་ dba' rlabs trba rlabs.
wts_8_b	367	1	1	དབའ	dba	16	19	 	'	token_boundary_ambiguous	དབའ་རླབས་སྐྱེས་ dba' rlabs skyes
wts_8_b	367	2	1	བས	dba	9	12	 	'	token_boundary_ambiguous	བས་སླེས་ dba' rlabs skyes Irba rlabs
wts_8_b	367	6	1	བའ	dba	14	17	 	'	token_boundary_ambiguous	"བའ་རབས་མེད་པ་ dba' rlabs med pa ""wellen-"
wts_8_b	374	68	2	མནའ	mna	13	16	 	'	token_boundary_ambiguous	དབུ་མནའ་ dbu mna' Eid, Schwur, — bes
wts_8_b	385	41	1	དབུའ	dbu	12	15	 	'	token_boundary_ambiguous	དབུའ་འབྲེང་ dbu' 'breṅ Seil.
wts_8_b	403	6	1	དབྱའ	dbya	6	10	 	'	token_boundary_ambiguous	དབྱའ་ dbya' ↑ dpya.
wts_8_b	405	3	2	མཐའ	mtha	16	20	 	'	token_boundary_ambiguous	དབྱར་མཐའ་ dbyar mtha'
wts_8_b	405	68	2	མཐའ	mtha	16	20	 	'	token_boundary_ambiguous	དབྱར་མཐའ་ dbyar mtha' Bez. für den Herbst,
wts_8_b	433	66	1	འབའརྒྱ	ba	17	19	'	'	token_boundary_ambiguous	འབའརྒྱ་སང་ཤི་ཏ་ 'ba' rgya san Sita npr. ein Mi-
wts_8_b	434	1	1	འབའ	ba	9	11	 	'	token_boundary_ambiguous	འབའ་སྒྲ་ ba' sgra
wts_8_b	434	2	1	འབའ	ba	10	12	'	'	token_boundary_ambiguous	འབའ་སྒྲ་ 'ba' sgra Blöken, Meckern.
wts_8_b	434	12	1	འབའ	ba	10	12	'	'	token_boundary_ambiguous	འབའ་ཞིག་ 'ba' zig allein, ausschließlich, einzig,
wts_8_b	434	44	1	འབའ	ba	9	11	 	'	token_boundary_ambiguous	འབའ་ཡིག་ ba' yig
wts_8_b	435	1	1	འབའ	ba	9	11	 	'	token_boundary_ambiguous	འབའ་ཡུལ་ ba' yul
wts_8_b	435	6	1	འབའ	ba	10	12	'	'	token_boundary_ambiguous	འབའ་ཡུལ་ 'ba' yul npr. die Region 'Ba' in
wts_8_b	435	27	1	འབའ	ba	11	13	 	'	token_boundary_ambiguous	འབའ་འ།་བྲ་ ba' la ba npr. eine Schutzgortheit,
wts_8_b	435	30	1	འབའ	ba	11	13	'	'	token_boundary_ambiguous	འབའ་ལ་ཤི་ 'ba' la si npr. cin Mönch.
wts_8_b	470	30	3	དགའ	dga	30	33	 	’	token_boundary_ambiguous	འབྱུང་པོའི་དགའ་མ་ 'byuri po'i dga’ ma Beiname
wts_8_b	471	2	2	པོའི	po	21	23	 	'	token_boundary_ambiguous	འབྱང་པོའི་རལ་པ་ byuṅ po' ral pa Bez. für
wts_8_b	497	25	2	བཟའ	bza	23	26	 	'	token_boundary_ambiguous	འབྲི་བཟའ་ཐོད་དཀར་ 'bri bza' thod dkar npr. eine
wts_8_b	547	77	2	དཀའ	dka	18	21	 	'	token_boundary_ambiguous	སྦྱང་དཀའ་བ་ sbyaṅ dka' ba Bez. für eine der
wts_8_b	562	1	3	དགའ	dga	27	30	 	’	token_boundary_ambiguous	སྤྲིན་སྲེག་དགའ་ sbyin sreg dga’
wts_8_b	562	38	3	དགའ	dga	27	30	 	’	token_boundary_ambiguous	སྤྱིན་སྲེག་དགའ་ sbyin sreg dga’ Bez. für Feuer
wts_8_b	564	27	1	སྦྱོངས	sbyoṅ	11	16	 	ř	adjacent_transliteration_glyph_uncaptured	སྦྱོངས་པོ་ sbyoṅřis po kraftlos.
wts_8_b	574	45	3	དགའ	dga	25	28	 	’	token_boundary_ambiguous	སྦྲང་རྩི་དགའ་ sbraṅ rtsi dga’ Bez. für den Lie-
wts_8_b	576	1	2	རྩིའི	rts	25	28	 	ľ	adjacent_transliteration_glyph_uncaptured	སྦྲང་རྩིའི་བདག་པོ་ sbraṅ rtsľi bdag po Bez. für Bienr
wts_9_m	17	68	2	མཁའ	mkha	10	14	 	'	token_boundary_ambiguous	མ་མཁའ་ ma mkha' npr. eine Stadt.
wts_9_m	27	38	2	མཐའ	mtha	10	14	 	'	token_boundary_ambiguous	མ་མཐའ་ ma mtha' Tma tha.
wts_9_m	30	29	3	བཀའ	bka	21	24	 	'	token_boundary_ambiguous	མ་ཌི་བཀའ་འབུམ་ ma ni bka' 'bum npr. Titel
wts_9_m	43	54	2	གཟའ	gza	18	21	 	'	token_boundary_ambiguous	མ་གཟའ་དམ་གསུམ་ ma gza' dam gsum Kurz-
wts_9_m	66	59	2	པོའི	po	18	20	 	'	token_boundary_ambiguous	མང་པོའི་ཚིག་ mmaṅ po' Imani tshig.
wts_9_m	108	16	3	དགྲའ	dea	22	25	 	'	token_boundary_ambiguous	མེ་གཉོད་དགྲའ་ mi gcod dea' Bez. für Gott,
wts_9_m	118	66	2	འདའ	da	12	14	'	'	token_boundary_ambiguous	མི་འདའ་ mi 'da' Bez. für den Raum.
wts_9_m	156	43	2	དམའ	dma	13	16	 	'	token_boundary_ambiguous	མིག་དམའ་ mig dma'
wts_9_m	156	80	2	དམའ	dna	13	16	 	'	token_boundary_ambiguous	མིག་དམའ་ mig dna' Bez. für ]༽[001073050])],3-
wts_9_m	158	18	3	དགའ	dga	30	33	 	’	token_boundary_ambiguous	"མིག་གཙང་དགའ་འབྱུང་ mig gtsani dga’ ""byuṅ npr."
wts_9_m	158	22	1	མིག	migbtsa	9	16	 	'	token_boundary_ambiguous	མིག་བཙའ་ migbtsa' pf. mig btsas anschauen.
wts_9_m	159	58	4	དགའ	dga	30	33	 	’	token_boundary_ambiguous	མིག་བཟང་རིང་དགའ་ nng bzaṅ riṅ dga’ npr. ein
wts_9_m	175	43	1	མིའི	mi	13	15	 	'	token_boundary_ambiguous	མིའི་འགྲོ་བ་ mi' gro ba
wts_9_m	188	54	2	མཐའ	mtha	11	15	 	'	token_boundary_ambiguous	མུ་མཐའ་ mu mtha' Ende, Grenze.
wts_9_m	237	35	1	མིའི	me	13	15	 	'	token_boundary_ambiguous	མིའི་ཕུང་པོ་ me' phuṅ po Tme phun.
wts_9_m	261	34	1	མེའི	mo	13	15	 	'	token_boundary_ambiguous	མེའི་དབང་པོ་ mo' dbaṅ po weibliches Ge-
wts_9_m	267	32	3	འདའ	da	21	23	'	'	token_boundary_ambiguous	མྱུ་ངན་འདའ་ mya raṅ 'da' Kurzf. für mya ran
wts_9_m	271	26	4	འདའ	da	30	32	'	'	token_boundary_ambiguous	མྨུ་ངན་ལས་འདའ་བ་ mya jaṅ las 'da' ba Imya
wts_9_m	298	41	1	དམའ	dma	5	8	 	'	token_boundary_ambiguous	དམའ་ dma'
wts_9_m	299	1	1	དམའ	dma	15	18	 	'	token_boundary_ambiguous	དམའ་ཐེམ་པ་དགུ་ dma' them pa deu
wts_9_m	299	26	1	དམའ	da	9	11	 	'	token_boundary_ambiguous	དམའ་མཐའ་ da' mtha' Tma tha.
wts_9_m	299	26	2	མཐའ	mtha	13	17	 	'	token_boundary_ambiguous	དམའ་མཐའ་ da' mtha' Tma tha.
wts_9_m	299	27	1	དམའ	dina	8	12	 	'	token_boundary_ambiguous	དམའ་ཕབ་ dina' phab auch rina phab, sma phab,
wts_9_m	299	44	1	དམའ	dma	11	14	 	'	token_boundary_ambiguous	དམའ་འབེབས་ dma' 'bebs
wts_9_m	299	50	2	བའི	Ldma	21	25	 	'	token_boundary_ambiguous	དམའ་བའི་ས་ dma'baisa Ldma' sa.
wts_9_m	299	51	1	དམའ	dma	9	12	 	'	token_boundary_ambiguous	དམའ་དབབ་ dma' dbab auch sma dbab, fur. zu
wts_9_m	299	69	1	དམའ	dina	11	15	 	'	token_boundary_ambiguous	"དམའ་འབེབས་ dina' ""bebs auch sma 'bebs, pf."
wts_9_m	300	2	1	དམའ	dma	8	11	 	'	token_boundary_ambiguous	དམའ་མོ་ dma' mo
wts_9_m	300	12	1	དམའ	dma	8	11	 	'	token_boundary_ambiguous	དམའ་མཾ་ dma' mo.
wts_9_m	300	23	1	དམའ	dina	7	11	 	'	token_boundary_ambiguous	དམའ་ས་ dina' sa Kurzf. für dina' ba'i sa nied-
wts_9_m	321	20	3	དམའ	dma	21	24	 	'	token_boundary_ambiguous	དམོད་མི་དམའ་ dmod mi dma' Tmod mi dma'
wts_9_m	327	14	3	པ	Tdna	20	24	 	'	token_boundary_ambiguous	རྨ་ཕབ་པ་ rmaphab pa Tdna' phab.
wts_9_m	338	70	2	བཟའ	bza	13	16	 	'	token_boundary_ambiguous	རྨུ་བཟའ་ rmu bza' npr. Ehefrau des Chos-la-
wts_9_m	341	35	1	སྨེག	rmegbta	10	17	 	'	token_boundary_ambiguous	སྨེག་བཏའ་ rmegbta' vernichten.
wts_9_m	375	57	2	བའི	ba	22	24	 	'	token_boundary_ambiguous	སྤེ་བའི་བབས་ཀླུང་ sme ba' babs kluṅ [divin.]
wts_9_m	375	61	2	བའི	ba	20	22	 	'	token_boundary_ambiguous	སླེ་བའི་ཤ་རྩིས་ sme ba' Sa rtsis [divin.] ein Di-
wts_9_m	385	8	2	མའི	ma	25	27	 	'	token_boundary_ambiguous	སྤྱིག་མའི་ལྡུམ་བུ་ smyig ma' ldum bu der Ka-
wts_9_m	395	1	2	བའི	ba	23	25	 	'	token_boundary_ambiguous	སྤྲ་བའི་ཁྱུ་མཆོག་ smra ba' khyu mchog
wts_9_m	395	30	2	བའི	ba	21	23	 	'	token_boundary_ambiguous	སྨྲ་བའི་བདག་པོ་ smra ba' bdag po Bez. für den
