change_type	volume	page	line	token_index	tibetan_syllable	source_latin_token	old_target	new_target	old_category	new_category	compatible_anchor_count	context_excerpt
target_changed	wts_1_34	91	65	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་ཤི་ ken si tkin %.
target_changed	wts_1_34	91	67	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་ཤུ་ཀ་ ken Su ka Tkin Su ka.
target_changed	wts_1_34	91	68	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་ཤེ་ ken se Tkin 7.
target_changed	wts_1_34	911	188	2	ལྗང	Ijan	Ijaṅ		source_compatible_marker_attached	source_compatible_marker_attached	0	རྟ་ལྗང་དབང་པོ་ rta Ijan dbaṅ po.
category_changed	wts_1_34	911	54	2	ངང	han	haṅ	haṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	རྟ་ངང་པ་ rta han pa
category_changed	wts_1_34	912	71	2	གདང	gdon	gdoṅ	gdoṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	2	རྟ་གདང་མ rta gdon me Bez. für das Feuer am
target_changed	wts_1_34	914	71	3	གདོང	can	caṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	རྟ་ཡི་གདོང་ཅན་ rta ༡// gdon can Trta gdon can.
category_changed	wts_1_34	916	84	2	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	རྟག་འབྱང་ rag 'byun Beiname Mahesvaras.
disappeared	wts_1_34	918	166	1	རྟིང	rtin	rtiṅ		source_compatible_insufficient_evidence			རྟིང་སྐྱེས་ rtin skyes Irtin nas skyes pa.
disappeared	wts_1_34	918	174	1	རྟིང	rtin	rtiṅ		source_compatible_insufficient_evidence			རྟིང་ནས་སྐྱེས་པ་ rtin nas skyes pa auch rtin skyes
target_changed	wts_1_34	919	1	1	རྟིང	yein	yeiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	རྟིང་འབྲང་བ་ yein ’braṅ ba
disappeared	wts_1_34	919	25	1	རྟིང	rtin	rtiṅ		source_compatible_insufficient_evidence			རྟིང་སོར་ rtin sor in Zukunft, später.
disappeared	wts_1_34	919	3	1	རྟིང	rtin	rtiṅ		source_compatible_insufficient_evidence			རྟིང་འབྲང་བ་ rtin ’braṅ ba Gefährte; vgl. !rtin
disappeared	wts_1_34	919	36	1	རྟིང	rtin	rtiṅ		source_compatible_insufficient_evidence			རྟིང་ལྷམ་ rtin lham Halbschuh.
target_changed	wts_1_34	921	146	5	སྙིང	Irten	Irteṅ		source_compatible_marker_attached	source_compatible_marker_attached	0	རྟེན་སྙིང་ rten $5/7//7 Irten ’brel süin po.
target_changed	wts_1_34	921	165	2	མདང	mdun	mduṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	རྟེན་མདང་ rten mdun Lanze für ein Medium
category_changed	wts_1_34	922	9	2	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	རྟེན་འབྱང་ rten ’byun.
category_changed	wts_1_34	93	106	2	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀོ་གྱོང་ ko gyon hartes Leder.
category_changed	wts_1_34	93	97	2	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀོ་ གྱོང་ ko gyon
category_changed	wts_1_34	940	152	1	ལྟོང	lton	ltoṅ	ltoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ལྟོང་ lton Kerbe, Vertiefung, Nocke; mda’ ~
category_changed	wts_1_34	940	176	1	ལྟོང	lton	ltoṅ	ltoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ལྟོང་གོམས་པ་ lton goms pa mit Pfeilen vertraut,
category_changed	wts_1_34	940	178	1	ལྟོང	lton	ltoṅ	ltoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ལྟོང་ཅན་ lton can Bez. für Pfeil.
target_changed	wts_1_34	940	182	1	ལྟོང	Iton	Itoṅ		source_compatible_marker_attached	source_compatible_marker_attached	0	ལྟོང་མཛེས་ Iton mdzes Bez. für Pfeil.
target_changed	wts_1_34	943	120	3	ཆུང	ch	cṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྟག་འུ་ཆུང་ stag u ch
target_changed	wts_1_34	944	104	1	ང	stan	staṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ང་ཀྲེའ།” stan zil auch stans zil ein Mineral,
target_changed	wts_1_34	948	208	2	འབུང	thun	thuṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	སྟིང་འབུང་ sten thun Bez. für Wasserlilie; -
target_changed	wts_1_34	952	198	1	སྔོང	ston	stoṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	སྔོང་བརང་འྲཆི་བདག་ ston bdud ’chi bdag eine
category_changed	wts_1_34	953	201	1	སྟང	ston	stoṅ	stoṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	སྟང་བསང་ ston bsan Vena maxiliaris externa in
target_changed	wts_1_34	96	128	2	ཤེང	sen	seṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀོ་ཤེང་ ko sen, auch kon sen N. einer Gegend.
target_changed	wts_1_34	961	156	2	བྲང	bzan	bzaṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྟོབས་བྲང་ལྷ་མོ་ stobs bzan lba mo Beiname
category_changed	wts_1_34	961	46	2	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཏྟབས་འབྱང་ stobs ’byun eine hohe Zahl.
target_changed	wts_1_34	98	185	1	ང	kon	koṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ང་ཚོ་ kon tsho eine Schule, die von śab-rtse im
target_changed	wts_1_34	986	11	2	མདང	mdun	mduṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཐག་མདང་ thag mdun Wurfspieß.
category_changed	wts_1_34	987	153	1	བྲང	than	thaṅ	thaṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	བྲང་ than.
category_changed	wts_1_34	988	91	1	ཐྲང	than	thaṅ	thaṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཐྲང་དཀར་ than dkar auch than kar.
target_changed	wts_1_34	989	113	1	ཐང	lhan	lhaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཐང་ཆོད་ lhan chod
target_changed	wts_1_34	989	116	1	ཁང	than	thaṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁང་ཆོང་ than chod entschieden, entschlossen
category_changed	wts_1_34	989	211	4	ཤང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཐང་མ་སྒྲེང་ཤང་ thaṅ ma sgron sin eine Kiefer;
target_changed	wts_1_34	989	216	1	བང	than	thaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	བང་ཉོ།། than mo eine Gruppe von Gottheiten.
category_changed	wts_1_34	989	229	1	བྲང	than	thaṅ	thaṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	བྲང་ཞེ་ than Zu auch than Zwa eine Kopfbe-
target_changed	wts_1_34	99	21	2	ཤེང	sen	seṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀོང་ཤེང་ koṅ sen eine Region in der Nähe von
disappeared	wts_1_34	991	68	2	དྲང	dran	draṅ		source_compatible_insufficient_evidence			ཐད་དྲང་ tbad dran direkt, unmittelbar.
target_changed	wts_1_34	992	66	2	ཁང	khun	khuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁྲབ་།ཁང་ thab khun Feuerplatz, Herd.
target_changed	wts_1_34	999	202	2	ཀོང	gon	goṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀྲཁ།་ཀོང་ thal gon der Bereich zwischen den
category_changed	wts_35_51	1050	12	2	གཡང	g.yan	g.yaṅ	g.yaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཕྱུ་གཡང་ phywa g.yan auch phya g.yari Glück;
category_changed	wts_35_51	1084	2	1	འཕྲང	phan	phaṅ	phaṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	2	"འཕྲང་ ""phan fur. zu Uphen werfen, schleu-"
category_changed	wts_35_51	1108	42	1	འཕྱོང	phyon	phyoṅ	phyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	"འཕྱོང་ ""phyon"
category_changed	wts_35_51	1108	76	1	འཕྱོང	phyon	phyoṅ	phyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	"འཕྱོང་ ""phyon auch 'phyons aufhängen, vgl."
target_changed	wts_35_51	23	1	1	གདུང	odun	oduṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	"གདུང་ ""odun"
target_changed	wts_35_51	379	52	2	ཚང	ishah	ishaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ནག་ཚང་ nag ishah Kurzf. für nag po'i tshaṅ.
target_changed	wts_35_51	421	41	10	སྙིང	sth	stṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	"auch der Himmelsfluß"" (brDa); ha' chn bo ནམ་མཁའི་སྙིང་པོ nam mkha'i sth po auch nam"
target_changed	wts_35_51	428	20	2	འཚོང	ishoh	ishoṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ནམ་འཚོང་ nam 'ishoh auch nam tsoṅ, nam
category_changed	wts_35_51	499	11	2	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གནམ་དགུང་ gnam dgun.
disappeared	wts_35_51	503	18	3	སྲོང	sroh	sroṅ		source_compatible_insufficient_evidence			གནམ་རི་སྲོང་བཙན་ gnam ri sroh bisan Kurzf.
category_changed	wts_35_51	554	22	1	རྣང	rnan	rnaṅ	rnaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	"རྣང་ ""rnan Bereich, Feld, Zwischenraum."
target_changed	wts_35_51	689	69	2	གསུང	gsuṅń	gsuṅń		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	པདྨ་གསུང་ padma gsuṅń cine Mahāyoga-Praxis Ir. -NI'i Hana
target_changed	wts_35_51	69	66	3	འབྲང	byun	byuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	"བདད་རྩེའི་འབྲང་གནས་ bdud risi'i ""byun gnas"
category_changed	wts_35_51	690	45	3	སྙིང	sñiń	sñiṅ	sñiṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	པདྨའི་སྙིང་པོ་ padma''i sñiń po npr. cin Buddha.
target_changed	wts_35_51	700	55	3	སྟེང	Dach	Dacṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	པུ་ཤུ་སྟེང་ ༼ sten Giebel, Dach eines Pala-
target_changed	wts_35_51	712	54	1	ཕྱིང	pyih	pyiṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཕྱིང་ pyih lphyin.
target_changed	wts_35_51	737	37	1	དཔུང	dpuṅń	dpuṅń		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	དཔུང་ 'dpuṅń
category_changed	wts_35_51	756	63	2	སྡིང	sdih	sdiṅ	sdiṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དཔྱད་སྡིང་བཅུ་གསུམ་ dpyad sdih ben gsum eine
category_changed	wts_35_51	803	40	1	སྤང	spyah	spyaṅ	spyaṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	2	སྤང་ཀི་ spyah ki auch spyan khu, spyan gu,
target_changed	wts_35_51	813	40	1	རང	spyan	spyaṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	'རང་དྲང་ཅྲན་ spyan raṅ dran can
disappeared	wts_35_51	826	11	2	གཞུང	gźuń	gźuṅ		source_compatible_insufficient_evidence			སྤྱི་གཞུང་ spyi gźuń Regierung.
target_changed	wts_35_51	830	78	1	སྤྲོང	halten	halteṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	སྤྲོང་ ༡༠༧ halten, greifen.
target_changed	wts_35_51	871	31	2	ལྤང	bon	boṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཕ་ལྤང་ phpha bon.
target_changed	wts_35_51	882	10	2	དོང	Wildschwein	Wildschweiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཕྲག་དོང་ phagrgod Wildschwein; wilder Eber,
target_changed	wts_35_51	913	53	1	ཕུང	ph	pṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཕུང་གཡོ་བ་ ph g.yoba Verleumdung, Intrige.
disappeared	wts_8_b	102	59	2	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			བུར་ཏིང་ bur tin.
category_changed	wts_8_b	177	42	1	ཀྱང	byan	byaṅ	byaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	"ཀྱང་མའི་ལྕགས་ ""byan ma'ilcags Eisenplatte."
target_changed	wts_8_b	225	5	1	བང	byun	byuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	"བང་སྔོང་ ""byun son Einkünfte und Ausgaben."
target_changed	wts_8_b	225	5	2	སྔོང	son	soṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	"བང་སྔོང་ ""byun son Einkünfte und Ausgaben."
target_changed	wts_8_b	255	4	2	ཁུང	Felsh	Felsṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	བྲཐ།ཁུང་ bragkburi Felshöhle, Felsspalte.
target_changed	wts_8_b	284	55	3	བྲེང	rennen	renneṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	བྲེངས་སེ་བྲེང་ brenssebreṅ onom. rennen,
target_changed	wts_8_b	295	33	2	མཐང	mthan	mthaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	བླ་མཐང་ bla mthan.
category_changed	wts_8_b	330	74	1	བློང	blon	bloṅ	bloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	བློང་ 'blon.
category_changed	wts_8_b	331	13	2	བློང	blon	bloṅ	bloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	བྲོང་བློང་ bloṅ blon.
target_changed	wts_8_b	422	19	2	བྲེང	entzweien	entzweieṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	བྲེན་བྲེང་ dbyenbyed entzweien, spalten, tren-
target_changed	wts_8_b	473	18	1	འབུང	byun	byuṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	"འབུང་བཞི་ ""byun bäi auch 'byun ba bäi die vier"
target_changed	wts_9_m	102	60	2	གང	Mannsh	Mannsṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	མི་གང་ migari Mannshöhe, Klafter.
target_changed	wts_9_m	252	19	2	རེངས	auchmoren	auchmoreṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	མོ་རེངས།་ morens auchmoren, mo hreris allein-
target_changed	wts_9_m	292	12	2	འཕུང	dpun	dpuṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	དམག་འཕུང་ Tdmag dpun.
target_changed	wts_9_m	31	1	2	ནིང	manin	maniṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	"མ་ནིང་ཕྲ Em"" manin phrag dog ..."
target_changed	wts_9_m	33	2	2	ཕང	pan	paṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	"མ་ཕང་ ""ma pan feine Spindel."
category_changed	wts_9_m	330	13	2	གཡང	g.yan	g.yaṅ	g.yaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	རྨ་གཡང་ནོར་ rma g.yan nor npr. eine Gegend.
category_changed	wts_9_m	396	50	1	སྤྲང	smran	smraṅ	smraṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	སྤྲང་ smran.
