volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	headword_domain_status	headword_domain_evidence	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_35_51	6	2	2	སྲིབས	sribs	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	18	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདགས་སྲིབས་ gdags sribs Sonnen- und Schat-
wts_35_51	6	45	1	གདང	gdaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	12	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	གདང་བུ་ gdaṅ bu
wts_35_51	6	45	2	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདང་བུ་ gdaṅ bu
wts_35_51	6	52	1	གདང	'gdaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	5	10	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	གདང་ 'gdaṅ pf. Igdans aufreißen, öffnen, aus-
wts_35_51	6	65	1	གདང	gdaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	11	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	གདང་ཁ་ gdaṅ kha îgdaṅ ga.
wts_35_51	6	65	2	ཁ	kha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདང་ཁ་ gdaṅ kha îgdaṅ ga.
wts_35_51	6	66	1	གདང	ggdaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	12	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	གདང་ག་ ggdaṅ ga khba Leitersprosse,
wts_35_51	6	66	2	ག	ga	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདང་ག་ ggdaṅ ga khba Leitersprosse,
wts_35_51	6	80	1	གདང	gdaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	12	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	"གདང་བུ་ gdaṅ bu auch rdan bu ""Treppenstufe,"
wts_35_51	6	80	2	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"གདང་བུ་ gdaṅ bu auch rdan bu ""Treppenstufe,"
wts_35_51	7	1	1	གདང	gdaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	12	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	གདང་ཡས་ gdaṅ yas
wts_35_51	7	1	2	ཡས	yas	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	16	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདང་ཡས་ gdaṅ yas
wts_35_51	7	7	1	གདང	gdaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	12	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	གདང་ཡས་ gdaṅ yas Tgtad yas.
wts_35_51	7	7	2	ཡས	yas	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདང་ཡས་ gdaṅ yas Tgtad yas.
wts_35_51	7	8	1	གདང	ggdaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	13	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	གདང་རྭ་ ggdaṅ Gehege.
wts_35_51	7	8	2	རྭ	Gehege	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	20	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདང་རྭ་ ggdaṅ Gehege.
wts_35_51	7	11	1	གདངས	'gdaṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	6	12	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	གདངས་ 'gdaṅs Klang, Ton, Intonation; Melo-
wts_35_51	7	38	1	གདངས	gdaṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	12	""""	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	"གདངས་ ""gdaṅs pf. zu 1'gdan aufreißen, 6[[-"
wts_35_51	7	43	1	གདངས	gdaṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	15	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	གདངས་སྙན་ gdaṅs sñan
wts_35_51	7	43	2	སྙན	sñan	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	20	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདངས་སྙན་ gdaṅs sñan
wts_35_51	7	76	1	དངས	gdaṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	9	14	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	དངས་སྙན་ gdaṅs sfian.
wts_35_51	7	76	2	སྙན	sfian	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	15	20	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དངས་སྙན་ gdaṅs sfian.
wts_35_51	8	1	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ gdan
wts_35_51	8	15	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	5	9	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ gdan.
wts_35_51	8	45	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ gdan
wts_35_51	9	1	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ཁ་ gdan kha
wts_35_51	9	1	2	ཁ	kha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ཁ་ gdan kha
wts_35_51	9	11	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ཁ་ gdan kha Polster.
wts_35_51	9	11	2	ཁ	kha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ཁ་ gdan kha Polster.
wts_35_51	9	14	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ཁྲི་ gdan khri Thron, Sitz.
wts_35_51	9	14	2	ཁྲི	khri	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ཁྲི་ gdan khri Thron, Sitz.
wts_35_51	9	23	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་གཅིག་པ་ gdan geig pa jmd., der in einer
wts_35_51	9	23	2	གཅིག	geig	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་གཅིག་པ་ gdan geig pa jmd., der in einer
wts_35_51	9	23	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	22	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་གཅིག་པ་ gdan geig pa jmd., der in einer
wts_35_51	9	31	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ཆགས་ gdan chags bleiben, verweilen;
wts_35_51	9	31	2	ཆགས	chags	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ཆགས་ gdan chags bleiben, verweilen;
wts_35_51	9	41	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་དྲངས་ gdan draṅs
wts_35_51	9	41	2	དྲངས	draṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	15	20	 		token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	གདན་དྲངས་ gdan draṅs
wts_35_51	10	1	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་དྲོངས་ gdan droṅs
wts_35_51	10	1	2	དྲོངས	droṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	21	 		token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	གདན་དྲོངས་ gdan droṅs
wts_35_51	10	11	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་དྲོངས་ gdan droṅs imp. zu Igdan 'dren
wts_35_51	10	11	2	དྲོངས	droṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	21	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	གདན་དྲོངས་ gdan droṅs imp. zu Igdan 'dren
wts_35_51	10	17	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་འདྲེན་ gdan dren pf. Igdan drans, imp.
wts_35_51	10	17	2	འདྲེན	dren	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་འདྲེན་ gdan dren pf. Igdan drans, imp.
wts_35_51	10	45	1	གདན	gdan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ས་ gdan sa
wts_35_51	10	45	2	ས	sa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	14	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདན་ས་ gdan sa
wts_35_51	11	46	1	གདབ	gdab	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདབ་ gdab
wts_35_51	12	1	1	གདབ	gdab	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདབ་ gdab
wts_35_51	12	48	1	གདབ	gdab	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདབ་ gdab
wts_35_51	13	1	1	གདབ	'gdab	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདབ་པ་ 'gdab pa
wts_35_51	13	1	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདབ་པ་ 'gdab pa
wts_35_51	13	2	1	གདམས	gdams	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	6	11	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གདམས་ gdams
