page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
85	43	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	(brDa); kun rdzob kyi blo Ita bu „wie ein in	(brDa); kun rdzob kyi blo lta bu „wie ein in	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	97	7	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	ba’i chos / —r ma gyur mya nan (r. han) ’das	ba’i chos / —r ma gyur mya naṅ (r. han) ’das	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	119	5	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	sind“ (K107 121b7); —’i bsad pa°ı skabs su	sind“ (K107 121b7); —’i bśad pa°ı skabs su	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	137	5	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	kun g£i rnam ses dam pa ni / rmam par rig ste	kun g£i rnam śes dam pa ni / rmam par rig ste	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	138	3	yan	yaṅ	alternate_witness_google_loc_nasal_upgrade	yan	yan	kun gäi yan / geun dan ’dzin pa spans pa’i	kun gäi yaṅ / geun daṅ ’dzin pa spaṅs pa’i	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	138	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	kun gäi yan / geun dan ’dzin pa spans pa’i	kun gäi yaṅ / geun daṅ ’dzin pa spaṅs pa’i	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	138	8	spans	spaṅs	alternate_witness_google_loc_nasal_upgrade	spans	spans	kun gäi yan / geun dan ’dzin pa spans pa’i	kun gäi yaṅ / geun daṅ ’dzin pa spaṅs pa’i	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	139	4	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	phyir / de bZin nid du nas bsad do (metr.) „das	phyir / de bZin ñid du ñas bśad do (metr.) „das	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	139	6	nas	ñas	alternate_witness_google_loc_nasal_upgrade	nas	nas	phyir / de bZin nid du nas bsad do (metr.) „das	phyir / de bZin ñid du ñas bśad do (metr.) „das	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	139	7	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	phyir / de bZin nid du nas bsad do (metr.) „das	phyir / de bZin ñid du ñas bśad do (metr.) „das	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	158	11	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"pa id dan / ""khor ba ji srid pa’i phun po dan /"	"pa id dan / ""khor ba ji srid pa’i phun po daṅ /"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	173	8	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	ཀུན་གཞིའི་ཡེ་ཤེས་ kun 92// ye ses npr., vgl. [92/ nid	ཀུན་གཞིའི་ཡེ་ཤེས་ kun 92// ye ses npr., vgl. [92/ ñid	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	176	7	gzon	gźon	alternate_witness_google_loc_fricative_upgrade	gzon	gzon	ཀུན་གཞོན་ kun 5707, Kurzf. f. tkun dga’ gzon nn,	ཀུན་གཞོན་ kun 5707, Kurzf. f. tkun dga’ gźon nn,	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
85	188	5	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Lex. me dan me Iha la’an (brDa).	Lex. me dan me lha la’an (brDa).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.505	0.904	443	157	167	0.940
87	54	3	non	ñon	alternate_witness_google_loc_nasal_upgrade	non	non	ཀུན་ཤེས་ཉོན་མོངས་དུག་སྲེག་ kun ses non mons dug	ཀུན་ཤེས་ཉོན་མོངས་དུག་སྲེག་ kun ses ñon mons dug	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	75	7	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	ཀུན་ཤེས་ཐིག་པོ་ kun ses thig po, auch kun ses 7779 le	ཀུན་ཤེས་ཐིག་པོ་ kun ses thig po, auch kun śes 7779 le	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	78	1	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Iha rje kun dga’ 77/ ma gcig / rtsis pa Iha bu	lha rje kun dga’ 77/ ma gcig / rtsis pa lha bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	78	10	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Iha rje kun dga’ 77/ ma gcig / rtsis pa Iha bu	lha rje kun dga’ 77/ ma gcig / rtsis pa lha bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	83	2	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	kun ses thig le red / mdo ba tshal bu reg g$ogs	kun śes thig le red / mdo ba tshal bu reg g$ogs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	85	6	reg-gsogs	reg-gśogs	alternate_witness_google_loc_fricative_upgrade	reggsogs	reggsogs	sein mdo-ba[-Pferd] ist Ishal-bu reg-gsogs“	sein mdo-ba[-Pferd] ist Ishal-bu reg-gśogs“	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	88	6	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	ཀུན་ཤེས་ཐིག་ལེ་ kun ses thig le Tkun ses thig po.	ཀུན་ཤེས་ཐིག་ལེ་ kun ses thig le Tkun śes thig po.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	95	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	Zes go bar byed cin tshe dan ldan pa de — dan	Zes go bar byed cin tshe daṅ ldan pa de — dan	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	100	6	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	frei geworden“ (Prav 106,10); —’ dban po	frei geworden“ (Prav 106,10); —’ dbaṅ po	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	101	3	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	dan / — rigpa’i dban po dan ... yons su rdzogs	dan / — rigpa’i dbaṅ po daṅ ... yons su rdzogs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	101	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dan / — rigpa’i dban po dan ... yons su rdzogs	dan / — rigpa’i dbaṅ po daṅ ... yons su rdzogs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	111	8	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	22536, skt. 1: 3,18); mnon par bsad pa de’i	22536, skt. 1: 3,18); mnon par bśad pa de’i	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	131	8	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	471); mi $es pa —r byed pa’i dban po = ana-	471); mi $es pa —r byed pa’i dbaṅ po = ana-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	136	5	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	(BHSD); — dan ldan pa’ı dban po = äjna-	(BHSD); — dan ldan pa’ı dbaṅ po = äjna-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	144	8	Idan	ldan	alternate_witness_initial_i_to_l_translit	idan	ldan	2b3); —’i so gam pa ni chos Idan khrims su	2b3); —’i so gam pa ni chos ldan khrims su	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	150	5	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	gan gi tshe ’du ses dan — dan btags pa dan tha	gan gi tshe ’du śes dan — dan btags pa dan tha	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	151	7	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	srad mi ’byun ba dei tshe ses rab kyi pha rol tu	srad mi ’byun ba dei tshe śes rab kyi pha rol tu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	172	7	ni	ñi	alternate_witness_google_loc_nasal_upgrade	ni	ni	zu den rgyun med mkha’ ’gro ni su	zu den rgyun med mkha’ ’gro ñi su	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	179	2	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	ཀུན་བཤད་ kun bsad, Kurzf. von Tkun tn bsad pa	ཀུན་བཤད་ kun bśad, Kurzf. von Tkun tn bśad pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	179	7	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	ཀུན་བཤད་ kun bsad, Kurzf. von Tkun tn bsad pa	ཀུན་བཤད་ kun bśad, Kurzf. von Tkun tn bśad pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	181	4	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	bzw. Tkun nas bsad pa.	bzw. Tkun nas bśad pa.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	185	2	bzi	bźi	alternate_witness_google_loc_fricative_upgrade	bzi	bzi	kalapa’i ¬~ bzi pa yan chad gion nu gdon drug	kalapa’i ¬~ bźi pa yan chad gion nu gdon drug	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	192	7	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	Lex. skyabs su ’gro ba’ıi bsad pa „Darlegung	Lex. skyabs su ’gro ba’ıi bśad pa „Darlegung	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	207	7	slon	sloṅ	alternate_witness_google_loc_nasal_upgrade	slon	slon	byed pa ste rgyu yi kun slon dan dus kyi kun	byed pa ste rgyu yi kun sloṅ daṅ dus kyi kun	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
87	207	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	byed pa ste rgyu yi kun slon dan dus kyi kun	byed pa ste rgyu yi kun sloṅ daṅ dus kyi kun	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	87	0.605	0.892	480	162	169	0.959
89	64	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	21b2); byi ru dan / — dan / — chen po la sogs	21b2); byi ru dan / — daṅ / — chen po la sogs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	89	0.585	0.914	487	149	156	0.955
89	135	8	snan	snaṅ	alternate_witness_google_loc_nasal_upgrade	snan	snan	Lex. nor bu ke ta ka’an zer snan (brDa); nor	Lex. nor bu ke ta ka’an zer snaṅ (brDa); nor	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	89	0.585	0.914	487	149	156	0.955
89	176	5	Bu-$z	Bu-Sz	alternate_witness_citation_siglum	busz	busz	„der chinesische [Mönch] Ke-ban“ (Bu-$z	„der chinesische [Mönch] Ke-ban“ (Bu-Sz	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	89	0.585	0.914	487	149	156	0.955
89	185	2	Ihan	lhan	alternate_witness_initial_i_to_l_translit	ihan	lhan	ka... Ihan cig skol ba „Kohl [u. a.] zusammen	ka... lhan cig skol ba „Kohl [u. a.] zusammen	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	89	0.585	0.914	487	149	156	0.955
90	17	7	sron	sroṅ	alternate_witness_google_loc_nasal_upgrade	sron	sron	’on gyi lha khan — Zes khri sron gi dus su bZens	’on gyi lha khan — Zes khri sroṅ gi dus su bZens	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	20	10	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	tet“ (gNas 9,5); dpon g.yog rnams kyis 077 Iha	tet“ (gNas 9,5); dpon g.yog rnams kyis 077 lha	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	28	4	kron	kroṅ	alternate_witness_google_loc_nasal_upgrade	kron	kron	Lex. kran ne’am kron ne / gzugs po ke rer lans	Lex. kran ne’am kroṅ ne / gzugs po ke rer lans	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	41	4	kesa	keśa	alternate_witness_google_loc_fricative_upgrade	kesa	kesa	ཀེ་ཤ་ sa. — von skt. kesa.	ཀེ་ཤ་ sa. — von skt. keśa.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	59	6	sa	śa	alternate_witness_google_loc_fricative_upgrade	sa	sa	ཀེ་ཤ་ཅན་ ke Sa can vgl. Tke sa.	ཀེ་ཤ་ཅན་ ke Sa can vgl. Tke śa.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	64	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	pa dma — dan |... duggi nad nams (t.rnams)	pa dma — daṅ |... duggi nad nams (t.rnams)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	85	5	Li$	Liś	alternate_witness_citation_siglum	lis	lis	Form ist ge sar“ (Li$ 35,10); rgya gar skad yın	Form ist ge sar“ (Liś 35,10); rgya gar skad yın	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	93	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. me tog gi skra Ita bu’am me tog gi ze’u	Lex. me tog gi skra lta bu’am me tog gi ze’u	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	120	6	byun	byuṅ	alternate_witness_google_loc_nasal_upgrade	byun	byun	de nas se na bZi byun ste / pa la sena / — „da-	de nas se na bZi byuṅ ste / pa la sena / — „da-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	131	3	Ina	lṅa	alternate_witness_initial_i_to_l_translit	ina	lna	khams la Ina yin te / — 4777 ... rus chen Ina	khams la lṅa yin te / — 4777 ... rus chen Ina	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	148	8	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	28325); skye dgu’i lo geig gi / phyi nan gsanı	28325); skye dgu’i lo geig gi / phyi naṅ gsanı	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	165	10	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	des Tages“ (1PL 1: 906,6); lo zla Zag dan za	des Tages“ (1PL 1: 906,6); lo zla Zag daṅ za	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	168	2	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	776 nid ’di lo dgun skeg tu phebs pa dan bcas	776 ñid ’di lo dgun skeg tu phebs pa daṅ bcas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	168	10	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	776 nid ’di lo dgun skeg tu phebs pa dan bcas	776 ñid ’di lo dgun skeg tu phebs pa daṅ bcas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	206	1	ken	keṅ	alternate_witness_google_loc_nasal_upgrade	ken	ken	ཀེང་ཙོ་ཕྱ་སྲས་ ken tse ༼/77:% sras npr. „Keh-tse,	ཀེང་ཙོ་ཕྱ་སྲས་ keṅ tse ༼/77:% sras npr. „Keh-tse,	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
90	211	2	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	kyi Iha ’di rnams „die fünf Ken-tse-Familien,	kyi lha ’di rnams „die fünf Ken-tse-Familien,	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	90	0.645	0.925	483	162	173	0.936
93	10	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	bya — dan / san San de’u skad ’byin pa’i tshal	bya — daṅ / san San de’u skad ’byin pa’i tshal	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	93	0.503	0.924	485	157	167	0.940
93	37	8	than	thañ	alternate_witness_google_loc_nasal_upgrade	than	than	ཀོ་ Au) བྲང་ཚ། ko ko than ma !ko ka than dmar glın.	ཀོ་ Au) བྲང་ཚ། ko ko than ma !ko ka thañ dmar glın.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	93	0.503	0.924	485	157	167	0.940
93	59	6	Iham	lham	alternate_witness_initial_i_to_l_translit	iham	lham	der für Schuhsohlen“ (brDa); Gl. Iham krad	der für Schuhsohlen“ (brDa); Gl. lham krad	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	93	0.503	0.924	485	157	167	0.940
93	67	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	mchu dan / — dan / mgrin pa dan „Lippen,	mchu daṅ / — daṅ / mgrin pa daṅ „Lippen,	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	93	0.503	0.924	485	157	167	0.940
93	67	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	mchu dan / — dan / mgrin pa dan „Lippen,	mchu daṅ / — daṅ / mgrin pa daṅ „Lippen,	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	93	0.503	0.924	485	157	167	0.940
93	67	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	mchu dan / — dan / mgrin pa dan „Lippen,	mchu daṅ / — daṅ / mgrin pa daṅ „Lippen,	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	93	0.503	0.924	485	157	167	0.940
93	122	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	ba na / grupa dan / — dan / müam du ’gro ba’ı	ba na / grupa daṅ / — daṅ / müam du ’gro ba’ı	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	93	0.503	0.924	485	157	167	0.940
93	122	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	ba na / grupa dan / — dan / müam du ’gro ba’ı	ba na / grupa daṅ / — daṅ / müam du ’gro ba’ı	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	93	0.503	0.924	485	157	167	0.940
93	151	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. sa brkos pa’i chu’am khron chu Ita bu	Lex. sa brkos pa’i chu’am khron chu lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	93	0.503	0.924	485	157	167	0.940
98	1	1	kon	koṅ	alternate_witness_google_loc_nasal_upgrade	kon	kon	ཀོང་པོ་བར་ལ་ kon po bar la	ཀོང་པོ་བར་ལ་ koṅ po bar la	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	98	0.603	0.937	517	160	165	0.970
